,num1,num2,sz1,sz2,img1,img2
164,8,5,9,4,93,184
165,4,7,8,7,333,493
166,3,8,8,3,289,167
167,6,3,7,9,448,28
168,7,5,7,6,302,39
169,2,3,7,8,215,264
170,5,6,7,9,351,486
171,5,3,3,9,409,455
172,6,5,7,9,31,7
173,8,1,5,8,197,484
174,3,2,6,9,480,96
175,3,7,4,6,406,91
176,8,5,9,7,107,340
177,6,2,3,5,144,488
178,5,2,6,8,397,247
179,7,5,3,4,168,493
180,8,2,6,8,356,344
181,2,7,3,5,13,45
182,2,6,8,9,198,30
183,5,8,6,3,134,10
184,5,2,3,8,434,165
185,6,7,9,3,116,482
186,3,8,9,8,37,16
187,8,7,4,8,115,349
188,6,3,3,6,181,192
189,7,2,8,4,327,232
190,3,1,4,8,391,167
191,2,4,4,8,294,51
192,4,1,9,6,429,101
193,7,6,8,9,144,338
194,1,7,8,3,12,474
195,2,6,5,7,377,438
196,6,3,7,3,173,68
197,7,4,4,6,253,473
198,3,8,6,7,101,183
199,5,7,6,8,392,95
200,1,6,6,7,408,248
201,2,8,9,4,218,324
202,3,8,5,4,296,74
203,7,2,8,6,121,427
204,1,6,6,7,348,248
205,1,8,8,5,493,302
206,7,4,6,9,239,231
207,1,6,6,8,117,130
208,5,3,7,9,206,344
209,2,5,8,6,356,261
210,2,6,8,5,75,183
211,8,5,8,7,339,30
212,4,3,7,3,401,286
213,5,7,9,6,58,250
214,1,3,6,7,34,424
215,3,4,6,8,232,56
216,7,5,4,3,133,470
217,7,1,6,3,180,350
218,5,8,9,6,301,69
219,1,7,7,3,67,74
220,1,2,3,7,217,150
221,7,5,9,8,207,463
222,7,5,3,9,493,491
223,4,6,6,9,385,63
224,8,3,7,4,288,462
225,8,1,8,4,410,465
226,4,7,3,8,44,409
227,8,7,3,6,490,79
228,1,7,4,9,221,309
229,6,8,4,7,73,358
230,5,8,7,5,176,406
231,6,4,5,8,366,410
232,2,1,7,4,57,21
233,6,1,3,8,277,487
234,4,8,8,4,233,356
235,3,5,9,6,375,136
236,1,7,7,9,230,107
237,3,8,3,6,242,432
238,1,4,6,4,308,231
239,4,8,5,9,430,171
240,7,3,6,3,449,210
241,2,3,8,5,77,318
242,7,5,8,6,261,308
243,5,6,6,5,194,377
244,4,3,3,7,160,458
245,6,5,4,8,26,200
246,5,3,4,7,56,128
247,4,3,7,8,46,473
248,7,3,7,8,147,326
249,5,2,9,7,152,216
250,7,4,4,3,475,234
251,3,8,8,3,362,202
252,8,5,5,8,408,188
253,7,8,3,5,51,447
254,5,1,6,8,72,68
255,6,1,7,4,43,236
256,5,6,3,8,0,100
257,4,5,5,8,94,20
258,1,4,3,6,405,312
259,8,2,3,5,233,199
260,6,5,7,5,14,71
261,5,6,8,4,236,197
262,6,1,4,3,321,165
263,3,7,5,7,285,356
264,1,3,4,8,290,251
265,6,8,3,6,384,393
266,3,2,9,7,91,26
267,5,4,6,5,309,268
268,8,4,8,7,13,255
269,2,4,8,7,316,426
270,3,8,8,5,3,480
271,5,1,5,7,311,2
272,2,4,7,5,91,458
273,2,1,9,3,8,477
274,2,7,3,9,343,447
275,6,5,3,9,75,155
276,4,5,5,8,426,363
277,8,7,6,5,94,197
278,5,7,6,8,321,332
279,8,3,3,4,279,159
280,6,2,5,6,494,113
281,8,7,8,3,357,238
282,2,4,6,8,357,120
283,4,3,4,8,451,363
284,5,4,5,9,410,417
285,3,7,5,4,239,211
286,4,2,5,3,230,26
287,6,5,5,4,213,142
288,4,3,7,4,447,228
289,6,8,6,3,7,106
290,7,1,6,9,173,108
291,4,8,7,3,185,367
292,4,3,3,7,343,336
293,1,8,9,6,483,227
294,5,4,9,5,89,110
295,1,2,6,7,183,133
296,7,3,8,4,173,90
297,3,8,3,4,113,256
298,6,1,6,9,491,418
299,3,8,5,3,453,234
300,5,6,3,7,498,336
301,4,2,9,6,117,424
302,4,8,7,6,92,88
303,4,5,7,4,251,324
304,6,4,4,9,384,418
305,2,6,6,9,397,447
306,8,7,3,7,334,122
307,4,8,8,4,490,11
308,1,5,7,4,48,197
309,3,6,4,5,383,315
310,1,4,3,9,71,256
311,4,3,6,4,161,453
312,3,7,3,6,161,300
313,6,4,3,4,218,37
314,8,5,3,7,444,408
315,1,6,5,3,215,497
316,1,2,3,7,262,274
317,1,4,4,5,1,150
318,8,3,9,3,97,31
319,2,1,9,7,33,187
320,7,2,3,6,455,475
321,8,5,8,9,60,338
322,4,3,5,9,120,480
323,5,2,4,9,198,361
324,2,5,5,6,365,133
325,4,5,9,6,154,10
326,7,4,9,5,312,119
327,5,4,7,5,151,212
328,1,8,8,4,296,275
329,8,6,7,6,260,361
330,7,1,9,3,409,184
331,7,5,5,7,138,356
332,8,2,5,7,286,320
333,1,6,8,5,367,232
334,2,4,9,8,472,318
335,4,6,7,4,141,363
336,4,7,9,5,452,432
337,7,3,6,8,215,117
338,8,6,7,6,149,452
339,8,2,6,7,402,455
340,8,6,6,4,352,224
341,2,1,4,3,244,140
342,7,6,3,6,315,250
343,4,2,7,4,41,467
344,2,3,8,3,171,480
345,4,7,8,6,404,460
346,7,8,4,6,145,363
347,7,4,9,7,92,171
348,1,2,8,5,33,467
349,4,2,9,3,458,113
350,7,5,3,4,376,112
351,3,5,4,8,354,58
352,2,5,9,6,332,130
353,3,2,5,3,264,40
354,3,2,8,9,403,63
355,1,7,4,6,380,326
356,4,5,8,6,7,387
357,2,5,5,9,60,127
358,1,8,3,8,347,213
359,3,6,3,9,45,222
360,7,5,7,6,218,454
361,6,1,6,8,354,268
362,4,3,8,9,457,432
363,2,7,6,4,40,372
364,2,8,9,7,67,256
365,8,1,3,9,132,271
366,1,3,8,3,113,469
367,4,3,5,3,418,465
368,3,7,9,7,306,150
369,3,4,7,6,344,178
370,1,6,4,6,290,104
371,4,5,8,4,14,23
372,8,2,4,7,355,175
373,6,4,3,6,423,79
374,3,8,6,5,173,298
375,2,6,5,3,259,387
376,1,8,6,5,391,110
377,2,7,4,7,384,57
378,4,7,8,6,205,388
379,2,8,7,5,461,255
380,5,7,7,3,166,70
381,2,3,9,4,170,217
382,6,4,4,7,489,202
383,6,1,6,5,484,318
384,7,2,4,6,54,74
385,5,4,3,9,324,184
386,2,6,8,4,59,0
387,3,7,9,4,161,167
388,8,3,3,8,270,211
389,3,6,6,3,150,428
390,8,2,7,8,51,326
391,3,6,5,4,452,249
392,1,6,4,9,200,209
393,8,4,3,7,440,240
394,7,1,3,9,457,285
395,5,6,3,5,476,355
396,3,1,6,7,374,64
397,6,4,7,3,27,266
398,8,3,6,3,290,125
399,1,7,5,3,158,7
400,7,2,8,4,340,303
401,6,1,9,8,178,167
402,5,2,3,6,140,437
403,8,2,6,9,116,254
404,5,6,9,4,301,411
405,6,7,3,4,109,462
406,4,8,5,7,282,394
407,2,8,3,7,128,8
408,5,1,8,6,399,203
409,8,2,3,5,21,410
410,8,5,4,7,341,303
411,5,2,3,9,259,151
412,4,6,6,9,445,75
413,2,4,8,4,387,119
414,4,6,5,7,472,286
415,7,1,6,7,461,46
416,7,2,7,5,360,282
417,7,5,4,8,275,135
418,8,6,5,3,291,379
419,2,5,7,8,367,108
420,7,6,6,5,254,485
421,5,8,8,6,17,425
422,4,5,6,4,225,100
423,8,3,3,9,305,32
424,3,6,8,7,492,210
425,4,6,8,4,283,344
426,1,6,4,3,305,8
427,6,8,7,6,180,203
428,4,1,7,9,232,111
429,2,6,4,3,216,446
430,7,8,4,8,395,299
431,8,6,9,8,388,254
432,2,7,6,9,274,37
433,1,7,4,5,41,0
434,5,7,3,5,303,480
435,5,8,3,5,296,168
436,3,7,4,9,7,487
437,2,1,9,5,325,123
438,2,7,7,5,40,158
439,7,6,3,7,455,318
440,4,8,5,4,193,331
441,7,1,9,4,129,455
442,6,5,7,8,7,13
443,1,5,3,8,190,250
444,3,5,5,3,46,437
445,5,8,8,9,443,314
446,8,6,5,9,493,402
447,2,5,5,4,296,94
448,1,4,5,7,49,340
449,1,3,6,4,140,246
450,7,5,5,6,17,74
451,2,4,9,6,410,89
452,4,2,4,5,195,35
453,1,5,6,4,420,427
454,7,6,4,3,364,51
455,6,1,6,7,123,118
456,3,1,3,5,441,98
457,1,4,6,4,14,400
458,8,4,8,3,463,358
459,4,7,7,4,362,454
460,2,7,6,7,31,40
461,6,2,6,8,481,138
462,3,5,8,3,444,170
463,7,5,4,3,404,473
464,5,4,4,8,114,136
465,2,6,5,4,410,81
466,8,1,5,3,0,499
467,5,8,8,7,10,232
468,2,1,5,4,135,302
469,7,3,6,7,275,19
470,3,5,8,4,245,421
471,1,5,5,8,102,109
472,3,6,7,5,283,72
473,7,3,6,8,263,8
474,2,6,9,4,409,37
475,3,7,7,8,217,79
476,5,1,8,3,469,112
477,7,2,5,4,473,289
478,4,8,6,4,132,344
479,6,2,8,5,454,371
480,4,6,4,3,431,127
481,4,6,5,8,275,259
482,4,6,6,7,173,497
483,1,6,4,9,254,5
484,4,7,4,6,333,269
485,3,7,9,8,459,133
486,3,6,8,3,481,400
487,4,7,6,4,343,340
488,2,4,8,7,234,461
489,7,2,5,9,255,335
490,6,2,8,3,51,337
491,1,2,6,7,335,420
492,2,5,7,8,320,490
493,1,2,4,6,413,256
494,3,2,3,6,68,157
495,3,4,9,4,119,340
496,6,4,7,9,145,337
497,2,3,8,6,379,105
498,2,3,7,6,156,316
499,3,4,4,9,384,43
500,2,6,8,5,374,51
501,4,8,3,7,233,421
502,7,6,7,9,316,311
503,4,2,7,8,470,111
504,5,2,5,6,97,315
505,1,5,8,5,4,392
506,2,3,7,4,421,499
507,6,5,5,6,321,52
508,2,8,9,5,282,384
509,1,8,4,6,141,260
510,7,4,7,5,324,284
511,8,1,8,5,175,461
512,3,5,5,7,419,308
513,7,2,6,8,238,434
514,4,6,4,8,357,175
515,3,4,7,9,414,293
516,3,5,6,9,261,230
517,5,1,4,5,260,499
518,5,6,9,3,170,414
519,3,7,8,9,130,92
520,2,8,8,7,255,149
521,1,6,3,4,238,187
522,7,6,3,5,444,426
523,6,1,5,6,56,3
524,8,3,8,7,277,63
525,2,6,4,3,376,214
526,7,8,3,4,195,256
527,8,6,5,8,221,279
528,2,4,7,8,43,90
529,7,2,3,9,488,147
530,7,5,7,3,300,165
531,2,5,7,9,164,114
532,2,4,3,9,407,476
533,7,6,7,8,108,222
534,6,5,5,9,193,480
535,3,1,4,8,406,426
536,2,3,6,5,95,225
537,8,6,4,9,464,422
538,1,3,5,4,411,360
539,2,7,7,9,469,468
540,4,6,3,9,93,335
541,4,3,8,5,29,498
542,5,4,7,6,439,364
543,3,8,4,7,416,383
544,1,8,6,9,436,240
545,7,6,9,6,33,44
546,8,4,9,4,133,228
547,8,6,5,9,66,16
548,8,3,4,9,391,218
549,8,6,8,3,245,458
550,6,7,5,3,487,285
551,7,3,8,7,73,299
552,5,4,5,4,26,209
553,7,1,6,8,241,450
554,6,7,5,8,357,401
555,8,1,6,4,244,471
556,5,7,5,4,430,188
557,7,6,5,9,113,475
558,2,6,7,8,108,470
559,5,4,5,9,177,3
560,5,6,7,3,469,193
561,8,7,3,4,145,212
562,4,8,6,4,150,69
563,8,6,8,7,362,89
564,3,4,8,3,265,268
565,4,8,8,9,25,252
566,2,6,5,9,443,31
567,6,2,9,7,43,112
568,4,7,9,8,323,321
569,1,7,9,6,455,62
570,4,5,6,8,105,17
571,4,6,6,4,466,261
572,4,8,8,6,435,295
573,8,5,3,9,258,492
574,1,5,9,6,391,480
575,1,6,9,6,208,26
576,8,3,6,8,315,174
577,8,5,9,7,231,289
578,2,3,3,8,285,151
579,5,2,5,7,281,376
580,5,6,7,5,8,144
581,6,4,7,4,319,60
582,5,7,7,8,471,274
583,2,3,5,3,290,378
584,6,8,5,9,234,217
585,1,6,8,9,71,182
586,5,3,3,8,496,309
587,6,2,8,3,110,292
588,7,2,6,5,276,5
589,7,5,6,5,275,409
590,3,2,7,9,223,114
591,5,7,8,4,420,463
592,8,7,7,9,180,244
593,1,4,3,6,321,386
594,4,8,7,5,18,478
595,7,4,9,4,207,341
596,4,2,4,8,159,461
597,6,7,9,6,217,126
598,5,2,8,5,423,29
599,2,7,9,7,43,221
600,8,6,3,4,241,211
601,5,3,9,3,47,400
602,7,4,6,7,206,354
603,5,1,7,6,349,375
604,8,3,6,3,271,457
605,4,8,8,3,51,158
606,5,2,3,9,228,460
607,1,6,7,3,448,422
608,3,4,4,8,268,61
609,4,8,9,8,77,464
610,3,6,4,7,83,423
611,2,5,3,6,255,241
612,8,3,8,6,103,304
613,5,2,7,4,489,187
614,5,2,6,8,245,456
615,6,3,4,9,308,6
616,8,4,6,5,449,11
617,8,4,9,8,164,109
618,6,3,3,4,375,222
619,7,6,3,9,224,134
620,7,2,3,6,118,468
621,5,3,8,5,170,195
622,6,5,8,4,347,7
623,1,8,9,6,377,53
624,6,3,5,6,121,224
625,3,8,9,7,428,84
626,3,8,8,5,187,200
627,2,1,9,6,345,69
628,3,1,9,3,113,234
629,6,3,4,5,182,7
630,1,8,8,6,283,224
631,1,7,9,6,193,225
632,3,2,3,8,479,398
633,5,2,4,8,305,489
634,4,2,9,7,194,301
635,1,7,7,8,380,287
636,6,8,7,9,117,140
637,6,4,4,3,349,36
638,6,3,7,4,116,175
639,6,2,9,3,124,246
640,8,2,7,9,233,399
641,6,4,3,9,465,109
642,4,7,6,4,37,17
643,6,4,3,8,58,188
644,1,5,4,8,111,286
645,2,7,5,8,129,119
646,6,7,5,6,406,465
647,4,2,3,5,51,199
648,5,4,6,9,484,221
649,2,5,6,8,261,358
650,5,4,6,9,258,438
651,5,2,4,5,141,198
652,2,5,7,4,361,151
653,7,1,9,6,304,318
654,4,5,3,7,150,232
655,4,6,8,4,253,349
656,4,8,6,7,487,369
657,5,8,3,9,56,111
658,7,8,7,3,164,327
659,3,1,8,9,264,121
660,5,6,6,7,6,10
661,5,1,7,5,252,123
662,2,6,3,9,408,458
663,3,5,7,8,227,56
664,7,4,3,8,141,140
665,3,6,5,4,197,149
666,5,8,9,6,207,141
667,4,2,9,5,105,349
668,4,2,4,5,222,34
669,6,3,9,3,406,214
670,3,8,7,4,199,201
671,4,5,4,8,196,121
672,2,1,3,6,367,260
673,7,6,4,3,329,6
674,1,3,3,8,359,376
675,2,4,3,9,248,280
676,4,5,9,4,444,271
677,7,1,5,3,357,315
678,3,5,6,8,372,332
679,4,3,4,9,497,40
680,8,7,9,7,6,122
681,8,1,5,6,78,459
682,7,6,8,7,297,209
683,7,6,5,4,490,319
684,5,8,7,9,64,444
685,5,3,5,4,263,340
686,8,7,6,8,53,145
687,2,5,8,3,258,156
688,1,2,8,4,273,460
689,7,3,5,3,200,90
690,6,8,3,8,26,328
691,4,7,8,9,294,114
692,1,4,4,8,87,134
693,4,7,8,6,4,137
694,6,5,7,5,180,234
695,7,8,5,7,14,474
696,8,3,5,9,305,293
697,2,3,8,7,157,489
698,5,8,4,9,347,438
699,2,5,6,7,453,337
700,4,1,7,3,280,106
701,6,3,3,9,237,163
702,6,5,8,9,389,146
703,6,5,8,3,204,237
704,8,7,8,3,256,413
705,4,3,9,8,281,491
706,4,5,5,4,69,409
707,5,7,9,5,428,392
708,2,8,8,7,307,76
709,3,2,5,6,155,244
710,3,2,6,7,445,185
711,7,6,9,5,276,5
712,4,3,9,6,48,141
713,2,7,3,9,203,284
714,6,5,7,6,464,4
715,2,7,8,7,339,424
716,3,6,4,9,362,465
717,2,6,5,7,224,370
718,1,4,6,8,98,287
719,2,8,4,8,195,25
720,2,3,5,9,346,141
721,6,5,6,8,115,222
722,2,4,6,8,440,105
723,7,3,7,4,180,496
724,8,2,9,4,174,256
725,6,4,3,9,231,191
726,3,6,9,6,274,64
727,3,7,3,4,117,27
728,6,7,4,7,147,436
729,5,2,8,7,347,474
730,6,5,6,9,364,483
731,5,3,9,6,181,379
732,8,7,4,9,175,487
733,1,3,9,3,431,130
734,4,5,6,4,460,479
735,1,2,6,3,285,186
736,6,2,6,5,137,271
737,2,8,4,8,400,317
738,5,2,8,6,48,387
739,5,6,3,4,18,165
740,5,2,5,9,123,127
741,3,1,8,3,326,111
742,3,7,5,8,303,438
743,4,5,4,3,241,173
744,7,6,4,3,110,127
745,6,3,7,3,204,338
746,8,3,9,6,248,292
747,4,1,6,4,290,365
748,3,7,4,5,310,100
749,7,2,4,6,133,320
750,6,3,9,6,436,288
751,7,3,5,9,109,472
752,2,3,9,8,153,89
753,7,4,4,7,100,112
754,2,8,7,3,298,476
755,7,1,5,3,179,479
756,2,6,4,3,167,65
757,4,5,7,3,439,49
758,7,5,7,3,350,270
759,7,4,9,8,481,29
760,7,3,7,4,135,473
761,8,4,3,6,227,400
762,4,2,6,3,340,97
763,3,7,3,6,229,54
764,5,4,8,9,188,342
765,7,5,9,4,302,389
766,4,2,4,3,280,115
767,7,1,9,6,311,179
768,6,1,7,5,487,117
769,4,2,6,9,371,253
770,7,1,5,9,429,391
771,5,7,8,6,411,47
772,7,3,6,3,299,40
773,4,6,3,6,485,190
774,3,2,3,9,161,177
775,5,8,7,4,79,172
776,4,3,6,3,127,328
777,6,1,3,8,462,106
778,3,2,8,7,174,298
779,4,7,8,7,444,191
780,7,5,6,7,457,191
781,4,5,8,4,474,399
782,2,1,4,9,292,211
783,2,6,3,4,458,252
784,7,6,7,4,299,240
785,1,3,9,5,456,344
786,5,7,3,4,274,447
787,2,3,3,4,206,155
788,1,4,8,3,350,422
789,6,7,8,6,135,53
790,8,3,5,6,341,453
791,1,7,4,5,321,293
792,6,8,3,6,8,90
793,3,6,3,7,381,353
794,8,7,6,4,208,164
795,7,5,5,4,295,131
796,1,3,6,4,203,227
797,6,1,4,5,265,98
798,7,4,7,3,200,487
799,5,6,8,9,440,459
800,4,5,9,7,375,246
801,8,2,5,7,13,2
802,7,3,9,5,381,472
803,2,4,6,8,296,93
804,5,2,7,6,327,135
805,6,2,7,9,235,127
806,7,6,6,8,30,190
807,3,7,4,3,345,112
808,4,5,9,4,262,57
809,8,5,4,8,486,109
810,4,2,8,5,265,72
811,7,3,5,4,72,122
812,1,4,8,7,176,290
813,7,8,5,4,111,249
814,5,8,5,4,169,87
815,2,4,7,8,214,135
816,5,2,6,5,150,127
817,4,1,8,6,434,304
818,5,2,7,8,270,162
819,1,6,3,9,300,451
820,3,8,5,8,67,302
821,5,3,9,7,78,435
822,5,3,8,5,286,419
823,6,2,7,8,358,303
824,4,5,6,8,295,218
825,5,8,6,9,367,104
826,1,4,5,9,463,17
827,6,7,4,7,441,217
828,8,6,8,4,76,443
829,7,4,7,9,139,128
830,5,8,6,9,451,418
831,4,2,6,8,316,107
832,2,3,3,5,92,451
833,7,2,8,9,9,241
834,3,5,7,5,476,491
835,2,1,4,7,258,51
836,6,7,9,7,496,309
837,2,7,4,8,436,248
838,5,3,9,6,393,315
839,5,2,7,9,281,104
840,5,2,7,9,224,147
841,6,1,8,4,289,21
842,6,2,6,7,13,463
843,7,5,7,6,204,461
844,6,8,5,7,121,120
845,5,2,5,3,89,72
846,4,1,9,7,224,475
847,6,3,3,8,227,70
848,3,2,6,9,176,199
849,8,3,4,6,151,244
850,3,7,8,3,384,228
851,1,5,5,8,427,238
852,3,6,8,9,68,357
853,3,1,7,6,254,451
854,2,1,6,3,291,172
855,2,3,5,3,329,325
856,3,6,7,8,216,330
857,3,7,8,4,438,137
858,5,6,4,7,394,293
859,5,7,6,7,26,203
860,7,1,7,3,191,247
861,6,7,5,4,210,239
862,7,5,3,6,436,10
863,4,7,7,6,270,77
864,4,5,5,4,96,72
865,2,8,7,3,55,466
866,5,7,4,5,327,248
867,5,1,5,8,150,247
868,4,1,7,6,262,415
869,7,6,9,6,167,7
870,3,2,4,9,69,483
871,4,6,6,7,155,67
872,6,3,6,4,243,175
873,7,4,5,8,471,143
874,6,5,8,6,313,383
875,6,3,8,9,328,387
876,2,7,6,3,340,328
877,1,2,8,4,445,145
878,7,2,9,6,407,27
879,6,7,3,6,20,444
880,8,5,4,3,282,4
881,6,3,9,4,117,473
882,1,2,8,6,393,160
883,3,6,5,7,200,437
884,7,2,8,6,82,39
885,7,3,3,6,220,134
886,6,7,7,9,113,457
887,8,2,9,6,341,99
888,7,2,7,4,242,212
889,7,6,4,8,264,17
890,5,4,9,3,207,373
891,1,3,6,4,232,43
892,3,1,6,7,176,448
893,1,5,5,7,379,376
894,4,7,4,3,65,159
895,2,3,3,5,459,253
896,1,7,7,4,418,378
897,2,8,9,5,104,16
898,4,7,9,6,58,110
899,8,7,9,4,367,417
900,5,7,4,9,298,175
901,3,4,8,3,311,190
902,1,3,8,6,100,474
903,4,7,6,8,273,178
904,3,2,9,8,74,320
905,3,1,9,5,374,178
906,5,2,5,6,486,64
907,1,5,4,7,56,476
908,4,6,3,5,354,350
909,3,6,6,4,349,90
910,3,4,7,3,485,41
911,3,8,3,6,147,446
912,7,2,4,7,85,423
913,8,2,9,7,52,417
914,8,6,7,4,432,103
915,6,5,9,6,68,68
916,2,4,6,3,189,90
917,4,2,5,7,379,465
918,7,3,8,6,240,278
919,2,8,7,3,37,354
920,2,7,3,5,195,360
921,5,2,6,8,460,186
922,1,4,8,6,154,298
923,4,3,3,5,240,11
924,2,5,3,7,470,190
925,3,5,5,7,198,195
926,7,4,7,8,230,87
927,3,4,4,3,441,216
928,6,7,7,9,261,465
929,3,2,7,5,447,71
930,5,2,4,3,415,55
931,7,5,5,7,312,233
932,7,6,6,8,128,193
933,6,8,9,3,426,42
934,8,7,7,6,46,195
935,2,6,8,4,439,430
936,4,5,5,3,266,405
937,5,2,9,4,275,255
938,2,4,5,7,462,124
939,2,1,6,9,332,8
940,2,7,9,4,441,437
941,8,2,3,5,464,259
942,1,6,7,3,289,379
943,8,3,8,9,152,452
944,2,7,7,4,365,293
945,3,8,5,3,118,489
946,3,1,6,7,111,56
947,3,7,5,9,95,311
948,6,1,9,5,180,184
949,2,7,8,7,414,403
950,6,2,5,9,492,143
951,3,5,3,4,80,445
952,7,6,5,9,473,380
953,7,3,9,4,24,199
954,5,3,4,6,411,198
955,4,8,5,6,130,134
956,3,5,6,5,42,223
957,8,4,3,8,172,101
958,7,2,5,9,315,33
959,8,1,6,3,45,86
960,1,6,9,5,391,395
961,5,1,7,6,497,459
962,8,7,5,9,430,407
963,6,3,5,9,62,2
964,8,6,6,7,184,130
965,5,4,8,6,477,10
966,6,8,4,7,333,73
967,3,2,4,3,83,48
968,5,6,9,7,25,399
969,8,4,6,7,129,344
970,7,1,6,3,219,174
971,5,4,8,4,282,396
972,3,5,5,3,378,56
973,8,6,8,7,379,228
974,1,4,5,3,287,241
975,3,8,3,6,380,135
976,6,4,6,7,436,272
977,8,5,7,9,364,296
978,8,1,9,4,27,14
979,8,7,8,4,271,400
980,5,1,3,7,235,52
981,4,8,3,6,381,492
982,1,4,9,5,457,169
983,4,8,3,9,125,336
984,8,4,8,7,239,88
985,1,6,3,4,278,284
986,4,5,6,5,121,259
987,7,3,7,6,260,134
988,4,6,7,8,471,379
989,6,3,4,5,53,165
990,2,1,4,8,22,328
991,7,2,7,4,85,320
992,4,5,6,8,268,171
993,3,1,7,4,21,283
994,5,7,3,5,381,417
995,5,1,9,7,448,288
996,3,6,6,9,174,313
