,num1,num2,sz1,sz2,img1,img2
92,5,6,5,9,439,216
93,7,3,6,5,305,23
94,1,5,7,3,124,291
95,6,4,7,3,167,18
96,2,7,9,8,223,284
97,6,7,6,8,230,190
98,5,6,6,7,314,305
99,8,6,9,7,395,231
100,7,4,8,5,465,376
101,4,8,7,6,206,127
102,3,7,6,8,223,115
103,1,4,6,8,268,446
104,5,3,4,3,181,426
105,8,2,9,4,313,453
106,6,3,4,8,53,398
107,1,5,7,5,480,403
108,4,8,8,5,422,466
109,2,6,8,9,173,252
110,8,4,8,6,166,327
111,4,3,8,5,312,230
112,1,5,6,7,223,153
113,7,4,4,9,128,258
114,5,2,6,5,44,452
115,3,1,9,7,251,424
116,2,4,3,7,208,317
117,4,8,8,5,233,109
118,7,6,6,8,35,461
119,8,5,4,3,338,213
120,5,2,8,6,399,186
121,5,8,3,9,262,108
122,6,3,4,3,384,448
123,4,7,5,6,175,298
124,3,8,5,3,147,406
125,1,6,4,6,85,143
126,7,1,8,5,174,3
127,3,8,7,4,214,233
128,6,4,4,8,371,335
129,8,6,8,4,304,337
130,2,1,4,6,241,488
131,2,3,9,8,43,436
132,7,2,7,8,482,125
133,1,6,3,6,451,251
134,4,2,4,5,417,198
135,1,3,3,5,288,174
136,4,3,4,9,75,348
137,4,1,4,9,150,187
138,7,5,6,7,280,377
139,3,8,9,3,15,365
140,5,3,9,6,305,277
141,7,4,8,3,132,383
142,2,5,7,8,36,270
143,3,1,4,5,389,20
144,5,6,8,3,119,214
145,5,8,9,4,98,154
146,2,4,6,3,29,331
147,3,5,3,4,88,175
148,2,6,4,9,32,409
149,6,4,6,3,341,167
150,8,7,7,8,21,35
151,6,4,9,7,291,153
152,6,1,9,4,493,314
153,4,1,6,4,13,307
154,8,1,6,8,299,441
155,1,5,9,5,406,336
156,3,2,8,9,160,198
157,2,6,3,4,160,267
158,6,2,9,4,268,187
159,7,6,8,3,221,477
160,7,4,9,4,222,42
161,8,6,4,7,336,249
162,4,1,8,3,121,414
163,4,6,9,3,1,35
164,2,1,7,8,389,397
165,2,5,8,4,157,166
166,3,7,8,6,19,250
167,7,4,8,3,310,262
168,5,4,7,6,92,71
169,7,5,6,8,480,78
170,2,3,3,9,418,250
171,7,2,6,7,333,208
172,6,7,4,8,123,94
173,2,1,7,8,407,331
174,5,7,6,3,436,430
175,8,1,5,6,428,170
176,4,1,7,6,194,257
177,5,4,3,9,40,360
178,2,5,8,6,43,342
179,1,5,3,7,424,302
180,8,2,5,3,439,174
181,3,5,9,7,111,179
182,6,1,8,7,176,277
183,2,6,3,6,28,378
184,6,8,3,7,290,273
185,1,2,3,7,277,430
186,6,7,4,7,133,417
187,7,1,9,6,12,276
188,8,5,4,9,414,65
189,7,3,3,8,459,145
190,2,5,6,5,265,499
191,5,1,4,9,303,127
192,7,5,7,6,87,416
193,2,8,5,3,325,220
194,4,7,5,7,299,81
195,2,5,9,4,177,34
196,8,4,4,9,219,432
197,7,2,5,3,32,214
198,6,5,8,9,15,191
199,7,1,7,3,244,378
200,3,6,9,5,73,439
201,5,6,6,7,369,246
202,3,1,9,7,358,20
203,2,8,5,3,278,492
204,3,5,7,9,334,151
205,7,6,7,8,423,325
206,6,1,6,3,312,238
207,5,2,4,9,462,181
208,6,4,8,7,13,154
209,7,5,4,7,78,214
210,5,2,6,7,439,231
211,6,2,8,5,476,42
212,1,2,4,6,460,115
213,4,1,5,4,396,17
214,5,3,9,8,368,224
215,7,3,7,8,271,39
216,6,5,8,3,400,470
217,2,4,4,7,399,342
218,4,6,7,5,389,0
219,4,1,7,6,408,40
220,2,6,3,4,107,365
221,5,2,8,5,253,68
222,8,4,7,8,87,167
223,2,1,9,3,244,108
224,5,2,4,7,376,66
225,2,6,5,9,427,464
226,7,2,9,7,338,254
227,8,6,8,7,338,273
228,4,3,7,6,164,219
229,5,3,3,7,150,475
230,2,3,3,8,280,145
231,5,6,3,4,407,293
232,1,4,5,6,168,25
233,2,4,5,6,203,40
234,4,3,5,9,18,465
235,5,6,5,3,195,431
236,7,3,9,4,414,50
237,7,1,6,9,240,94
238,6,5,5,8,339,220
239,4,2,5,7,319,262
240,3,5,6,7,320,397
241,5,4,6,8,25,6
242,3,2,5,7,212,493
243,8,1,7,9,137,73
244,3,7,3,6,78,95
245,5,3,5,7,366,295
246,3,7,5,8,316,121
247,6,1,7,9,308,212
248,3,8,9,6,69,219
249,3,1,7,3,432,277
250,6,5,3,9,97,21
251,3,7,6,9,131,198
252,7,4,3,5,288,320
253,6,5,9,5,216,67
254,8,1,4,8,136,205
255,2,6,4,3,268,131
256,5,7,6,7,43,334
257,3,8,3,5,481,318
258,8,4,3,5,276,361
259,8,3,8,6,371,118
260,7,2,6,8,176,73
261,5,7,7,3,209,435
262,6,4,6,4,308,387
263,6,8,4,6,351,224
264,3,5,7,3,81,161
265,1,8,8,6,157,44
266,8,4,7,4,263,52
267,6,3,8,3,243,332
268,2,6,4,6,90,407
269,5,6,6,5,456,276
270,5,8,3,9,94,7
271,4,2,6,8,203,221
272,8,6,8,9,5,346
273,7,2,5,4,54,417
274,3,6,9,8,110,45
275,5,1,7,5,378,209
276,5,2,4,8,317,495
277,6,2,4,5,203,56
278,6,3,8,4,218,129
279,6,5,8,3,486,166
280,5,7,5,3,68,142
281,3,7,6,3,316,182
282,1,5,6,9,262,19
283,4,8,3,4,121,221
284,1,3,6,5,140,32
285,7,6,6,7,282,341
286,8,5,6,9,109,192
287,4,6,3,9,17,48
288,4,2,9,5,316,367
289,2,7,4,7,222,403
290,7,1,8,3,282,460
291,6,1,9,3,124,157
292,1,5,7,5,156,353
293,7,3,5,8,320,106
294,5,4,9,4,24,44
295,7,5,8,4,117,408
296,6,2,6,5,187,297
297,5,1,6,4,336,353
298,1,3,9,3,161,339
299,5,7,9,7,290,445
300,3,4,4,8,392,321
301,3,5,5,8,144,69
302,7,5,7,5,186,21
303,3,4,4,7,194,129
304,5,3,8,6,252,64
305,7,5,6,9,108,23
306,3,1,5,6,40,134
307,4,7,5,6,472,271
308,3,2,6,3,237,303
309,7,4,4,8,276,393
310,7,3,3,4,488,89
311,7,2,6,3,478,233
312,7,4,4,3,397,223
313,5,4,9,5,467,384
314,3,4,4,9,443,11
315,6,5,9,3,418,438
316,4,3,8,4,17,95
317,7,2,5,4,16,238
318,4,8,6,3,21,86
319,2,6,3,6,295,386
320,6,1,5,3,455,424
321,1,6,7,3,274,435
322,2,1,3,6,298,205
323,3,8,3,8,91,258
324,3,1,3,5,395,229
325,1,8,5,7,168,104
326,2,3,8,6,487,339
327,2,8,5,9,148,460
328,5,2,6,4,274,184
329,7,6,9,5,90,356
330,1,6,8,6,461,380
331,5,8,3,4,467,411
332,4,7,8,5,425,430
333,6,4,9,8,70,84
334,8,7,7,6,385,297
335,1,5,3,9,170,295
336,1,2,3,6,393,231
337,3,8,4,5,247,367
338,7,4,8,5,364,133
339,2,3,7,3,78,307
340,8,7,5,8,357,140
341,4,6,5,4,22,15
342,1,7,9,7,339,36
343,1,7,3,8,464,268
344,8,6,3,7,379,327
345,6,3,8,3,218,305
346,7,8,8,9,345,438
347,4,3,9,4,251,114
348,4,3,7,9,365,89
349,7,5,4,8,235,109
350,1,2,8,5,143,429
351,8,1,8,9,85,187
352,2,7,4,5,107,14
353,8,2,5,4,260,375
354,5,7,6,8,297,441
355,5,8,6,4,62,115
356,2,8,5,9,109,162
357,5,1,6,8,3,356
358,7,6,9,8,120,427
359,4,1,9,4,73,414
360,4,2,4,3,83,55
361,5,6,3,9,319,484
362,5,8,8,6,46,62
363,3,4,8,9,295,17
364,5,8,6,5,200,346
365,8,4,3,6,408,87
366,8,6,8,3,91,361
367,6,7,8,6,229,456
368,1,5,8,3,75,97
369,8,2,9,8,135,335
370,6,3,7,5,375,322
371,5,7,6,3,252,149
372,3,2,7,8,440,218
373,2,1,3,8,452,275
374,4,7,9,6,318,391
375,4,3,9,7,158,142
376,2,7,8,7,436,323
377,6,1,4,3,117,129
378,6,5,4,7,443,1
379,8,3,5,7,298,241
380,2,6,8,4,158,441
381,1,2,8,9,205,50
382,4,3,4,8,293,184
383,1,7,8,6,410,338
384,1,8,3,7,200,364
385,4,3,6,9,438,492
386,5,1,7,9,406,309
387,8,7,8,6,68,77
388,1,6,9,8,453,199
389,1,4,6,8,152,27
390,5,1,9,8,106,466
391,2,8,5,7,65,48
392,4,3,9,3,149,116
393,8,3,7,3,495,309
394,1,7,9,8,450,456
395,8,2,6,9,370,460
396,6,1,7,6,350,397
397,5,8,8,4,152,429
398,1,3,8,5,185,30
399,7,6,6,9,339,71
400,7,6,5,7,400,206
401,5,3,9,6,125,182
402,1,3,8,9,352,103
403,5,3,4,3,269,356
404,2,3,6,7,334,379
405,8,3,8,6,249,498
406,4,8,7,9,300,64
407,8,3,5,9,427,66
408,3,2,4,9,106,228
409,3,6,8,4,200,73
410,5,3,5,9,430,80
411,3,6,9,8,61,313
412,5,3,4,3,355,214
413,6,2,4,6,222,154
414,3,8,4,5,287,128
415,6,3,4,6,12,223
416,1,8,3,8,194,352
417,1,8,6,8,89,70
418,3,2,8,9,436,301
419,5,1,3,5,391,228
420,4,7,8,3,121,268
421,5,2,4,8,489,467
422,3,1,7,3,460,181
423,5,3,4,6,350,45
424,1,3,7,5,91,480
425,6,7,6,5,33,418
426,4,3,8,7,144,263
427,4,1,6,9,289,176
428,3,6,9,6,5,107
429,3,7,8,3,246,363
430,1,6,8,3,159,393
431,8,7,7,9,452,388
432,6,1,8,5,252,96
433,2,7,6,3,298,359
434,3,4,6,9,362,176
435,2,4,8,5,318,137
436,1,8,8,6,319,471
437,4,2,6,4,434,402
438,6,2,9,8,328,223
439,2,3,3,6,55,237
440,4,2,9,6,317,246
441,3,5,5,6,246,205
442,7,1,6,7,327,389
443,5,7,8,6,33,386
444,3,4,9,7,496,58
445,1,7,7,9,119,97
446,4,8,7,4,335,331
447,8,2,5,6,104,368
448,1,5,5,9,429,465
449,7,2,4,8,462,199
450,4,7,5,8,212,467
451,3,8,5,3,62,448
452,3,4,5,3,223,307
453,7,1,4,6,23,251
454,8,6,3,5,237,308
455,2,6,9,4,303,211
456,1,3,7,9,416,311
457,8,2,8,4,445,496
458,8,5,7,5,385,51
459,7,4,6,3,458,147
460,3,5,7,4,255,355
461,3,2,7,3,237,51
462,4,2,6,3,300,299
463,5,8,8,5,456,496
464,5,2,4,5,248,221
465,7,8,3,6,455,387
466,5,7,7,8,345,124
467,6,4,8,7,241,212
468,7,3,9,3,60,38
469,4,3,6,7,86,222
470,6,2,9,4,416,341
471,6,7,3,4,449,390
472,1,2,7,6,89,220
473,8,5,4,5,464,470
474,6,7,9,6,332,498
475,5,3,3,9,224,416
476,1,7,7,6,163,470
477,8,3,8,9,487,275
478,2,5,7,8,399,261
479,7,6,4,3,115,322
480,3,2,9,8,53,34
481,8,7,9,4,191,484
482,8,5,9,3,8,343
483,8,3,6,8,402,19
484,6,7,9,8,466,268
485,1,6,8,5,153,23
486,2,7,3,5,144,102
487,6,2,4,8,227,112
488,7,1,7,9,393,254
489,4,8,5,9,426,442
490,1,2,7,9,469,180
491,4,3,4,6,290,401
492,2,7,6,4,137,105
493,6,2,3,6,163,306
494,5,7,6,5,405,217
495,3,4,3,7,203,250
496,7,3,9,4,111,469
497,6,8,9,6,31,233
498,4,7,9,3,95,376
499,4,5,6,5,73,170
500,5,1,6,3,314,72
501,5,1,4,9,389,198
502,3,1,3,7,486,459
503,8,4,5,3,169,373
504,4,3,4,5,350,81
505,5,1,3,9,457,319
506,1,2,4,8,365,325
507,1,4,7,9,424,65
508,4,3,7,3,430,357
509,4,7,9,6,385,91
510,2,8,6,5,100,411
511,5,4,5,8,443,296
512,8,5,6,7,376,280
513,5,8,5,6,323,443
514,8,1,5,9,398,297
515,5,2,7,9,492,73
516,3,1,4,9,234,14
517,7,1,6,9,480,281
518,7,8,4,7,77,462
519,3,6,4,6,430,441
520,1,2,8,4,173,188
521,2,3,5,8,150,106
522,3,4,3,5,466,123
523,1,2,8,7,385,336
524,7,4,8,4,62,241
525,4,8,5,4,417,140
526,2,3,7,6,391,60
527,3,6,4,3,266,411
528,4,5,5,8,10,25
529,3,7,5,6,286,414
530,2,7,8,3,28,85
531,2,3,8,5,135,66
532,1,7,8,9,284,437
533,6,1,6,7,25,150
534,7,2,5,4,229,127
535,8,4,8,3,325,451
536,2,6,5,3,43,60
537,5,3,9,8,112,47
538,7,6,6,3,275,122
539,1,4,7,5,362,484
540,1,2,8,6,438,184
541,5,2,9,8,254,240
542,1,3,8,6,56,298
543,2,5,5,9,195,60
544,5,2,5,4,459,497
545,5,6,8,9,249,418
546,2,5,4,7,23,428
547,3,1,6,4,465,430
548,7,5,4,6,230,446
549,3,5,6,9,350,443
550,2,8,8,5,496,278
551,4,3,5,8,93,26
552,3,4,8,9,145,86
553,5,4,7,9,424,5
554,6,1,9,7,210,35
555,2,1,4,9,331,86
556,3,2,6,8,370,58
557,1,3,5,4,107,124
558,3,1,4,5,293,24
559,2,8,3,5,17,66
560,1,3,4,7,93,393
561,2,1,8,3,349,169
562,8,3,7,5,3,423
563,8,7,5,4,240,432
564,3,2,5,8,455,193
565,1,3,5,3,485,35
566,1,2,6,9,453,251
567,1,6,8,7,496,6
568,2,8,3,8,238,398
569,2,5,3,6,450,456
570,3,5,5,7,348,331
571,2,7,8,7,43,335
572,4,3,9,6,343,143
573,6,3,7,9,295,20
574,1,6,7,4,488,458
575,8,2,6,4,85,161
576,8,3,7,5,54,371
577,8,2,5,9,219,198
578,6,5,8,9,187,45
579,8,5,8,7,464,159
580,1,7,3,6,82,445
581,4,6,3,6,332,289
582,7,3,3,4,2,431
583,3,1,4,8,375,182
584,7,5,9,7,77,459
585,7,3,4,3,365,72
586,5,7,6,3,411,233
587,5,2,9,6,217,290
588,2,7,8,6,446,196
589,5,2,5,6,56,62
590,1,6,4,6,388,253
591,1,5,6,4,88,394
592,1,5,6,3,9,178
593,8,3,5,4,225,432
594,4,5,4,3,252,126
595,8,1,4,5,296,297
596,5,8,3,9,419,193
597,4,3,5,8,383,52
598,4,2,7,8,427,421
599,2,8,9,5,336,275
600,4,3,8,5,423,325
601,4,1,8,9,218,470
602,1,5,3,6,38,44
603,6,1,4,9,305,202
604,2,1,3,9,321,309
605,4,8,8,9,230,87
606,7,8,7,5,226,124
607,1,5,8,4,438,30
608,1,7,5,6,136,234
609,5,4,3,7,270,456
610,7,1,3,6,378,292
611,3,1,7,3,239,59
612,4,1,5,6,370,64
613,7,2,5,3,219,361
614,1,3,3,6,83,350
615,1,6,9,7,463,340
616,1,2,7,6,373,176
617,8,4,3,5,28,219
618,5,8,9,8,419,353
619,4,6,8,3,43,44
620,4,3,7,6,465,252
621,7,3,8,7,430,397
622,7,1,7,6,161,21
623,2,5,8,6,41,221
624,4,8,6,4,495,389
625,2,8,6,9,71,29
626,5,4,8,5,2,96
627,5,4,9,6,291,162
628,2,1,5,8,306,467
629,4,2,6,3,312,272
630,3,6,5,9,425,295
631,8,4,5,4,399,81
632,1,7,4,5,126,328
633,2,4,3,4,340,260
634,3,8,3,6,437,160
635,2,5,4,3,441,9
636,8,7,4,3,370,471
637,3,4,6,5,414,328
638,3,1,5,3,433,189
639,6,3,9,3,336,47
640,8,2,6,4,347,255
641,6,7,3,9,342,329
642,7,8,8,7,290,162
643,2,3,5,3,9,235
644,2,1,3,7,221,335
645,2,8,9,7,26,261
646,3,2,3,8,440,251
647,2,5,9,7,62,199
648,1,6,4,6,46,175
649,2,6,9,8,184,361
650,7,6,6,5,34,193
651,8,7,3,7,406,478
652,8,5,7,8,142,95
653,8,6,5,4,122,49
654,6,5,6,7,125,35
655,7,2,6,9,406,271
656,4,3,9,4,221,497
657,5,1,3,7,288,326
658,3,1,3,7,233,97
659,8,4,8,3,255,310
660,8,5,3,5,341,268
661,8,2,9,7,308,463
662,3,2,5,8,29,311
663,4,5,9,6,404,88
664,3,6,6,5,450,195
665,5,4,6,7,356,425
666,2,5,8,6,142,197
667,2,8,6,7,225,472
668,6,5,8,3,2,222
669,5,8,5,4,250,45
670,5,1,3,6,238,240
671,1,2,3,4,370,293
672,7,8,7,5,246,268
673,1,5,9,5,167,324
674,7,5,6,9,473,372
675,5,3,7,6,222,119
676,6,8,8,6,84,55
677,3,7,8,4,253,413
678,8,6,3,9,328,274
679,8,6,4,6,356,240
680,6,8,8,3,315,378
681,3,5,6,5,338,286
682,2,5,6,9,46,30
683,7,8,9,7,412,176
684,4,3,4,3,174,274
685,8,7,3,7,476,444
686,3,1,7,6,327,204
687,1,3,8,3,89,404
688,1,6,4,6,490,39
689,8,7,8,6,250,223
690,3,8,6,3,290,421
691,4,7,7,6,399,107
692,2,7,8,4,2,383
693,5,1,8,4,399,361
694,2,5,7,3,171,181
695,3,8,6,8,414,239
696,6,2,3,8,176,224
697,1,4,5,7,329,323
698,6,3,6,9,495,71
699,7,5,8,7,225,265
700,4,8,3,9,258,471
701,5,2,3,6,51,102
702,7,5,4,9,216,3
703,2,7,8,7,240,310
704,6,3,3,4,458,340
705,3,5,7,8,398,45
706,3,8,9,3,436,156
707,4,3,9,8,96,415
708,1,2,9,3,101,357
709,7,4,7,4,189,28
710,1,2,9,6,427,405
711,6,5,3,9,123,427
712,4,5,6,8,343,317
713,1,3,7,9,271,70
714,8,3,5,8,278,492
715,4,3,9,6,462,302
716,3,7,4,9,370,481
717,8,4,5,8,144,137
718,2,1,7,3,381,122
719,5,3,7,3,314,69
720,3,6,8,3,446,192
721,5,2,7,6,217,126
722,5,2,6,8,198,247
723,7,8,8,4,493,415
724,6,4,8,4,480,93
725,7,1,5,9,254,275
726,3,5,6,8,240,209
727,1,2,3,9,314,116
728,4,5,8,3,27,381
729,4,6,5,7,416,71
730,6,7,3,4,170,26
731,1,2,5,6,221,58
732,7,5,6,3,107,277
733,3,7,3,9,314,241
734,1,8,7,5,309,219
735,6,3,5,6,95,302
736,7,2,7,4,135,127
737,7,4,6,8,6,491
738,6,1,3,6,395,325
739,7,6,8,5,416,496
740,1,8,9,5,233,168
741,2,4,8,6,276,104
742,5,4,8,4,92,90
743,4,7,8,3,357,372
744,4,5,5,7,459,212
745,1,2,9,8,179,258
746,4,7,7,9,13,483
747,7,2,9,6,267,353
748,5,1,4,3,488,237
749,6,8,3,4,415,382
750,3,5,6,4,365,461
751,8,6,9,3,367,203
752,4,5,4,3,411,119
753,4,3,5,6,86,217
754,3,1,7,3,90,223
755,7,4,3,6,204,333
756,6,8,5,9,325,132
757,4,1,6,5,320,330
758,8,1,5,8,316,292
759,1,6,6,8,209,279
760,7,6,8,3,33,171
761,1,5,8,4,0,272
762,1,5,3,5,145,146
763,4,5,3,8,96,455
764,7,1,4,8,206,67
765,4,5,8,3,258,453
766,2,6,8,6,468,38
767,4,3,5,6,391,12
768,6,8,8,7,331,67
769,8,1,4,7,127,260
770,4,7,6,3,217,293
771,3,1,4,8,150,205
772,3,7,3,9,65,186
773,4,1,7,8,464,264
774,4,6,8,3,351,361
775,5,3,3,6,391,68
776,8,1,7,5,373,26
777,6,5,3,7,414,286
778,7,6,9,7,263,22
779,1,4,3,6,149,11
780,5,1,3,9,152,288
781,2,3,5,9,467,85
782,8,2,9,8,375,104
783,7,3,7,4,38,28
784,7,1,5,4,283,340
785,1,5,7,6,464,76
786,7,8,3,8,442,43
787,8,1,3,6,222,182
788,6,8,5,9,390,482
789,2,7,8,6,176,74
790,7,8,4,9,250,198
791,6,2,9,3,256,417
792,6,8,5,8,470,145
793,8,5,5,7,231,91
794,2,8,7,3,481,190
795,5,6,7,4,117,201
796,7,1,5,7,89,165
797,2,8,6,3,40,87
798,8,3,8,7,194,287
799,1,3,6,5,349,350
800,1,2,9,7,170,222
801,6,3,8,5,217,29
802,8,6,5,3,135,418
803,3,4,7,9,473,1
804,1,4,3,9,239,316
805,2,6,7,3,371,75
806,6,4,4,3,49,35
807,5,2,3,7,381,477
808,7,4,3,6,100,82
809,2,1,3,7,28,244
810,5,4,8,4,135,118
811,2,6,5,6,314,232
812,8,4,5,4,148,417
813,6,2,4,9,337,384
814,1,2,9,7,92,492
815,1,5,3,7,467,417
816,2,7,8,7,204,336
817,6,2,4,9,487,107
818,8,5,4,3,497,89
819,5,6,9,6,158,384
820,5,8,3,4,233,227
821,5,1,5,9,299,211
822,3,7,4,8,43,112
823,5,7,3,5,280,84
824,4,2,7,4,292,23
825,1,8,5,9,18,452
826,3,7,4,9,366,272
827,1,3,5,3,136,339
828,3,1,8,9,120,86
829,1,3,5,6,351,404
830,5,1,4,6,256,341
831,8,2,4,7,356,163
832,6,7,3,9,2,178
833,1,7,5,7,338,55
834,6,4,9,5,351,1
835,8,4,6,8,385,116
836,8,3,5,7,429,194
837,2,3,3,9,7,125
838,5,2,6,7,230,170
839,7,5,5,7,412,405
840,8,2,6,8,353,359
841,2,6,6,8,212,136
842,1,4,4,9,261,100
843,3,6,7,8,363,196
844,2,8,4,3,43,130
845,3,7,9,5,150,102
846,7,3,9,7,417,139
847,4,5,7,6,278,45
848,4,1,5,8,169,390
849,7,6,9,5,259,189
850,4,5,5,6,256,280
851,5,7,3,5,430,447
852,3,4,9,7,12,96
853,3,5,9,3,130,362
854,1,7,9,3,392,115
855,8,3,9,3,366,285
856,7,5,8,4,162,373
857,2,3,4,8,121,422
858,3,6,8,7,327,18
859,3,8,3,5,124,165
860,2,8,9,8,171,486
861,6,3,9,6,384,49
862,8,7,5,6,202,421
863,7,3,3,6,342,43
864,8,4,5,3,231,296
865,2,1,8,3,449,129
866,6,2,4,8,79,481
867,5,1,3,4,258,15
868,2,1,7,9,106,191
869,1,8,4,7,192,382
870,3,1,7,5,422,142
871,1,4,9,6,261,45
872,5,4,3,9,158,134
873,7,3,8,5,363,292
874,7,4,4,7,143,219
875,4,8,4,7,399,433
876,6,4,3,6,354,493
877,2,8,4,3,346,220
878,7,6,3,7,356,400
879,2,5,9,7,127,236
880,5,7,9,5,128,283
881,4,3,6,4,381,101
882,8,5,9,7,251,164
883,3,4,8,5,247,328
884,8,3,7,9,140,270
885,2,8,3,7,109,5
886,3,6,6,5,460,118
887,5,1,5,6,17,37
888,6,3,7,9,263,292
889,5,7,3,8,470,343
890,4,8,7,5,354,232
891,1,5,9,8,437,111
892,2,1,8,4,359,158
893,1,4,7,9,362,241
894,6,1,6,8,356,152
895,4,1,6,7,102,435
896,2,6,8,5,433,342
897,7,1,7,8,208,452
898,3,1,4,5,283,230
899,5,6,6,3,392,74
900,2,6,6,5,79,480
901,7,8,8,3,494,76
902,7,6,9,3,46,131
903,6,1,5,8,60,407
904,1,3,4,9,381,381
905,3,8,9,8,191,451
906,2,7,3,9,366,83
907,4,7,5,7,128,361
908,4,6,5,8,259,329
909,8,2,7,5,404,287
910,5,7,4,7,304,245
911,3,8,4,9,356,496
912,7,5,3,7,177,16
913,5,1,4,3,338,183
914,4,5,5,9,304,312
915,6,1,6,9,439,152
916,7,5,8,9,436,152
917,6,4,3,4,284,327
918,5,1,7,4,417,418
919,5,2,7,5,72,62
920,3,2,4,8,290,132
921,8,6,9,6,422,239
922,5,8,8,6,392,76
923,5,2,9,4,31,428
924,3,6,7,8,367,57
925,4,3,8,3,279,257
926,6,3,9,6,251,325
927,6,8,5,9,291,418
928,6,5,3,4,404,368
929,7,8,4,6,455,483
930,7,4,5,9,158,38
931,4,2,7,6,423,2
932,8,1,8,7,273,376
933,8,3,8,3,437,20
934,1,8,6,4,442,8
935,2,6,5,7,165,72
936,8,6,3,7,292,408
937,8,1,9,8,67,444
938,7,1,9,7,28,397
939,7,3,7,5,435,392
940,5,4,6,9,369,429
941,1,2,4,9,23,27
942,8,3,3,5,169,390
943,6,4,6,5,480,81
944,6,5,6,9,49,352
945,6,8,6,4,472,456
946,8,7,6,9,466,67
947,3,4,5,7,484,325
948,4,3,8,5,443,123
949,3,4,9,4,215,354
950,4,1,3,6,194,284
951,7,8,9,7,348,350
952,8,5,7,6,102,291
953,1,2,8,4,250,251
954,8,3,5,3,304,97
955,8,7,4,6,232,89
956,3,4,3,8,353,351
957,5,1,9,4,169,340
958,1,2,8,9,334,258
959,3,2,6,9,403,186
960,6,1,9,8,315,491
961,8,6,7,4,168,132
962,2,7,6,7,445,456
963,3,5,6,4,406,171
964,5,2,5,9,146,42
965,6,8,5,8,214,87
966,1,4,8,7,76,458
967,5,4,4,9,402,4
968,5,4,6,8,158,310
969,2,8,3,6,171,469
970,6,7,8,3,73,184
971,1,4,3,7,328,240
972,8,3,4,6,17,153
973,1,8,8,9,298,224
974,2,8,3,4,264,5
975,3,7,8,5,218,368
976,4,3,6,8,336,423
977,1,5,4,9,215,236
978,3,1,5,4,451,210
979,4,8,6,9,159,4
980,7,4,4,6,465,45
981,7,8,4,6,149,78
982,2,5,6,7,157,316
983,7,4,7,3,13,29
984,1,3,9,3,160,257
985,5,1,4,5,397,178
986,4,5,3,9,52,83
987,6,4,5,8,87,135
988,5,2,5,6,137,323
989,7,8,6,7,320,202
990,6,3,4,6,339,430
991,2,5,8,9,484,67
992,8,1,6,4,160,366
993,5,2,6,9,135,401
994,8,6,3,7,447,128
995,6,2,8,7,50,316
996,2,4,8,6,134,58
