,num1,num2,sz1,sz2,img1,img2
111,3,4,6,8,53,20
112,3,4,4,6,168,323
113,2,4,3,6,354,83
114,8,5,9,7,68,119
115,6,7,7,4,271,299
116,1,8,9,4,107,475
117,8,4,8,4,336,201
118,5,4,8,5,143,443
119,5,4,4,5,349,57
120,6,4,9,4,336,498
121,6,8,8,6,370,84
122,8,3,7,3,235,181
123,1,5,5,8,379,103
124,1,3,4,6,56,486
125,1,4,7,9,432,83
126,6,3,7,6,4,445
127,7,6,9,6,310,223
128,1,2,4,3,156,50
129,5,7,4,3,87,484
130,3,4,6,3,359,177
131,6,7,3,7,93,50
132,1,8,3,5,476,326
133,4,3,6,3,327,497
134,8,4,5,3,174,270
135,6,7,6,3,208,186
136,3,4,8,9,297,289
137,7,1,8,4,382,342
138,3,8,4,5,406,226
139,8,1,5,9,8,492
140,3,5,9,8,296,452
141,6,5,4,3,491,493
142,1,6,9,4,140,103
143,5,6,4,6,16,81
144,5,7,9,7,355,348
145,6,1,3,5,314,4
146,8,1,8,9,132,258
147,8,1,8,7,295,380
148,1,7,7,4,201,119
149,6,8,8,5,426,127
150,3,6,8,5,298,386
151,1,6,7,5,253,350
152,8,6,5,8,13,93
153,2,4,4,8,492,314
154,8,6,9,7,83,465
155,4,8,5,7,346,105
156,3,5,7,4,123,317
157,7,4,5,4,80,171
158,4,5,9,8,274,238
159,2,8,8,6,138,371
160,7,3,6,7,177,493
161,1,4,3,5,258,468
162,6,2,5,4,373,273
163,8,7,7,4,467,372
164,6,5,6,7,236,448
165,5,3,5,3,159,469
166,6,1,9,5,249,267
167,3,1,9,5,242,208
168,5,7,9,7,350,467
169,4,3,4,7,285,384
170,3,2,7,8,248,28
171,2,3,7,8,400,3
172,2,8,7,5,328,82
173,6,7,4,7,118,70
174,2,8,8,5,284,470
175,7,6,6,4,239,499
176,4,5,3,4,326,79
177,1,7,5,7,23,209
178,2,1,3,9,109,194
179,4,6,3,6,40,194
180,2,7,7,6,359,345
181,5,4,9,6,334,444
182,7,8,9,3,302,415
183,3,1,3,7,42,468
184,5,6,7,6,55,369
185,3,6,9,4,134,297
186,8,7,6,4,56,78
187,1,6,4,3,355,246
188,7,3,5,9,193,226
189,4,1,4,8,384,337
190,5,3,8,5,431,11
191,3,8,9,5,38,394
192,7,3,3,4,266,273
193,6,5,4,5,252,73
194,5,2,6,5,432,345
195,5,1,6,8,188,490
196,8,4,5,6,290,54
197,6,1,4,9,173,205
198,1,7,7,4,471,382
199,4,6,5,4,440,88
200,3,1,7,6,90,362
201,7,5,7,3,119,471
202,1,4,6,8,372,161
203,3,5,4,6,214,310
204,8,1,6,7,57,375
205,6,5,4,3,473,127
206,4,1,9,6,179,462
207,1,6,5,8,132,399
208,2,5,7,8,189,454
209,5,3,4,9,108,8
210,6,7,6,4,34,411
211,8,6,3,6,180,180
212,4,5,3,5,149,221
213,6,7,7,6,476,312
214,2,5,4,6,453,432
215,2,8,3,4,168,85
216,6,1,5,3,246,238
217,7,4,8,3,327,33
218,6,4,8,6,150,369
219,7,5,7,8,155,33
220,4,2,7,8,185,218
221,2,8,8,3,397,215
222,5,6,3,9,305,321
223,7,4,6,9,351,211
224,8,1,4,7,46,298
225,2,4,8,9,14,118
226,3,1,8,5,279,314
227,7,5,9,7,225,333
228,6,5,3,6,299,209
229,6,3,8,9,440,317
230,1,3,4,8,98,274
231,5,7,8,3,128,228
232,6,2,9,8,72,143
233,7,2,6,9,484,118
234,7,5,3,6,384,116
235,3,8,4,8,243,259
236,1,6,7,9,220,55
237,4,8,5,3,109,411
238,6,7,6,4,201,168
239,6,4,5,9,299,379
240,3,5,3,6,466,486
241,1,8,3,6,241,284
242,6,7,7,6,198,294
243,7,4,3,7,474,481
244,7,3,8,7,288,294
245,4,8,4,7,460,395
246,6,2,5,9,364,404
247,2,7,7,4,22,475
248,3,4,7,5,369,335
249,6,8,8,4,215,202
250,5,7,3,4,419,95
251,5,1,3,7,485,331
252,6,1,9,6,433,452
253,2,6,6,8,148,43
254,7,1,6,3,285,69
255,4,1,8,3,349,437
256,4,3,7,5,423,307
257,7,6,4,8,352,22
258,7,8,4,8,126,492
259,6,3,7,4,57,225
260,6,3,9,3,166,28
261,3,1,5,9,280,206
262,1,4,6,9,138,182
263,4,7,6,4,40,190
264,2,3,7,5,83,370
265,8,7,5,7,382,330
266,8,5,7,6,233,156
267,4,2,8,9,490,286
268,3,6,9,6,51,195
269,7,2,5,8,422,242
270,7,6,8,6,46,72
271,1,8,3,5,280,476
272,2,5,6,4,266,21
273,2,6,4,6,227,44
274,2,8,4,7,479,125
275,5,2,6,3,255,290
276,6,5,3,5,69,39
277,1,5,6,8,61,486
278,5,6,4,8,187,423
279,3,1,8,6,80,187
280,4,8,3,6,11,4
281,8,5,6,3,128,105
282,8,7,8,9,485,441
283,2,3,8,5,173,390
284,2,3,7,6,10,394
285,8,5,8,7,5,471
286,5,1,7,6,486,379
287,8,2,7,4,307,216
288,6,7,6,4,202,488
289,3,1,5,9,91,109
290,3,4,5,3,307,456
291,7,5,4,5,394,248
292,1,6,8,3,194,1
293,1,6,7,8,209,172
294,4,1,5,4,447,471
295,4,8,8,7,324,41
296,4,1,9,6,276,178
297,8,7,7,6,308,158
298,8,7,6,7,33,335
299,1,4,7,3,476,446
300,7,1,8,3,441,270
301,2,8,5,8,14,315
302,1,6,6,8,224,232
303,6,4,8,6,21,71
304,3,7,5,6,63,473
305,4,3,4,9,44,193
306,5,1,5,4,205,218
307,2,4,9,7,0,145
308,5,6,7,6,436,110
309,8,5,5,4,474,493
310,4,2,9,3,216,97
311,7,4,8,9,25,479
312,7,4,3,7,362,190
313,5,1,5,7,59,407
314,6,8,3,9,208,364
315,7,2,5,6,495,334
316,3,8,5,6,332,77
317,6,8,5,8,430,175
318,7,4,3,7,422,498
319,8,1,8,3,95,386
320,5,6,9,8,381,310
321,4,1,9,3,162,378
322,1,6,6,7,304,71
323,5,6,9,5,56,161
324,7,8,8,3,340,224
325,4,1,3,5,188,241
326,7,6,3,8,304,188
327,7,1,5,9,234,64
328,8,7,3,9,268,272
329,3,6,5,3,390,376
330,6,1,7,5,167,454
331,6,7,4,5,153,294
332,6,2,4,8,297,270
333,7,2,7,9,237,302
334,2,8,7,4,121,247
335,2,6,7,4,255,387
336,2,7,6,4,323,161
337,4,2,5,4,472,41
338,2,8,7,5,311,200
339,7,3,7,3,423,399
340,5,7,3,7,455,427
341,2,7,8,4,369,57
342,8,6,4,6,185,186
343,6,2,6,9,108,334
344,4,8,4,7,65,334
345,1,4,4,6,83,238
346,4,2,6,8,96,14
347,7,6,7,5,19,3
348,2,1,6,9,228,301
349,4,1,4,8,37,271
350,8,5,3,9,346,260
351,3,7,5,9,249,21
352,1,5,9,5,18,443
353,6,8,7,5,280,105
354,7,2,6,9,149,453
355,1,5,4,8,468,382
356,4,6,5,3,202,18
357,8,1,9,3,281,158
358,3,8,8,6,84,342
359,3,2,3,5,398,62
360,5,4,6,9,27,256
361,1,5,4,3,425,414
362,1,7,8,6,50,319
363,5,4,4,5,261,111
364,6,7,8,5,119,135
365,8,6,5,9,408,203
366,4,3,4,5,69,77
367,2,5,3,8,444,411
368,1,5,3,4,54,101
369,6,5,6,9,457,475
370,3,7,7,9,296,373
371,1,5,4,6,277,392
372,5,3,9,6,52,458
373,3,2,6,9,462,340
374,8,4,4,8,492,428
375,1,5,8,6,359,92
376,7,8,4,8,259,412
377,5,1,4,8,290,285
378,7,3,7,5,228,329
379,3,7,8,6,173,76
380,1,8,9,3,443,122
381,2,1,6,3,310,17
382,1,6,9,6,491,154
383,5,7,9,3,408,4
384,2,1,6,9,229,230
385,7,5,5,4,399,205
386,4,1,5,3,199,491
387,7,8,9,3,330,396
388,5,6,8,5,41,104
389,6,5,5,9,132,61
390,7,1,5,4,454,396
391,2,3,3,5,0,207
392,4,1,3,8,41,333
393,3,1,6,9,365,229
394,8,2,7,4,455,340
395,1,8,5,7,234,246
396,5,6,8,5,420,249
397,5,2,9,4,221,361
398,4,3,6,8,219,482
399,4,1,4,3,371,345
400,5,8,5,3,365,460
401,5,7,4,5,355,182
402,1,7,8,5,352,8
403,4,2,4,3,273,264
404,7,4,7,4,158,25
405,4,2,5,9,177,41
406,3,6,5,6,358,439
407,3,2,6,9,214,374
408,3,1,4,8,490,285
409,3,4,8,4,437,43
410,2,7,6,3,471,7
411,6,2,7,8,413,33
412,7,3,6,8,276,342
413,4,5,9,5,445,441
414,8,3,7,4,363,257
415,6,7,9,4,75,24
416,4,1,3,4,428,163
417,6,5,9,5,206,72
418,7,2,6,5,12,201
419,4,3,6,9,372,306
420,6,7,4,5,380,226
421,3,5,3,6,352,271
422,6,4,6,4,123,340
423,2,7,4,3,299,433
424,8,5,5,9,462,124
425,4,2,4,9,465,131
426,1,5,3,7,29,430
427,3,5,8,4,466,273
428,6,4,8,9,36,56
429,2,5,4,5,411,175
430,1,5,9,3,462,161
431,2,5,8,6,191,306
432,8,3,4,8,110,390
433,5,8,8,7,124,234
434,5,4,4,3,179,52
435,4,1,3,8,455,412
436,5,1,6,5,453,200
437,3,1,8,9,380,379
438,3,1,3,7,210,463
439,1,7,9,8,177,268
440,7,5,8,5,106,397
441,6,4,9,6,74,148
442,4,5,8,3,252,243
443,4,6,6,8,316,175
444,5,6,9,6,93,277
445,4,1,3,9,197,167
446,4,7,3,4,403,277
447,8,2,9,5,161,450
448,3,1,7,3,251,317
449,8,5,6,9,87,71
450,4,8,5,4,443,403
451,3,2,8,9,261,127
452,3,4,5,8,22,127
453,7,1,8,9,3,106
454,8,5,3,9,145,134
455,6,7,5,6,130,355
456,7,5,4,9,101,304
457,3,6,7,9,346,439
458,5,1,5,8,480,441
459,3,4,3,8,414,205
460,5,3,6,9,479,439
461,4,1,7,9,353,48
462,2,1,7,4,11,238
463,7,6,9,8,369,297
464,5,8,7,5,201,79
465,1,6,7,8,257,380
466,4,7,3,9,443,459
467,6,3,7,5,211,120
468,5,7,6,5,329,138
469,7,2,9,6,243,297
470,2,5,4,7,36,234
471,7,6,5,7,152,257
472,8,3,4,8,202,401
473,3,1,9,5,244,444
474,4,3,8,3,288,225
475,8,2,8,4,416,153
476,5,4,3,6,483,220
477,3,2,8,3,302,192
478,8,2,3,6,213,491
479,7,5,4,7,45,13
480,6,2,9,4,398,182
481,8,3,7,4,279,147
482,7,4,4,6,34,173
483,1,3,4,5,434,478
484,3,8,7,3,117,432
485,7,1,6,8,114,318
486,2,4,8,5,250,150
487,6,4,5,6,26,28
488,8,6,3,6,168,245
489,1,7,9,5,364,167
490,8,1,8,7,399,473
491,8,5,5,8,328,214
492,6,3,3,6,59,7
493,5,4,8,5,288,175
494,6,5,7,5,75,165
495,7,6,8,5,366,317
496,7,4,3,6,112,243
497,6,7,3,9,210,42
498,8,5,3,8,254,202
499,3,2,6,3,436,165
500,5,6,8,3,294,201
501,7,6,8,4,183,328
502,4,1,6,8,225,24
503,4,5,4,9,280,81
504,3,1,5,6,398,318
505,6,7,7,6,165,49
506,4,1,9,8,239,405
507,8,4,5,9,352,207
508,6,7,8,4,352,318
509,6,7,4,3,44,358
510,2,5,3,6,432,367
511,2,4,3,4,110,374
512,7,4,3,7,412,293
513,2,7,5,7,70,140
514,8,1,5,8,162,39
515,1,2,7,8,315,340
516,4,6,7,4,71,21
517,4,2,5,4,265,453
518,2,4,5,8,434,456
519,8,7,4,9,46,479
520,1,3,4,5,205,317
521,2,7,8,4,247,263
522,6,1,9,3,466,450
523,2,3,9,6,140,481
524,5,1,4,9,113,330
525,1,2,3,4,21,102
526,8,1,8,3,452,8
527,3,7,5,8,251,497
528,6,5,6,7,120,199
529,3,7,9,4,342,247
530,3,4,9,5,75,48
531,5,7,7,3,469,171
532,6,4,4,8,80,19
533,3,4,3,4,136,357
534,4,7,7,6,162,167
535,8,6,9,3,93,425
536,6,7,6,4,50,451
537,7,2,9,6,321,491
538,3,6,9,8,205,19
539,6,2,9,4,442,431
540,3,2,9,5,257,45
541,7,1,6,7,226,5
542,7,6,4,6,116,27
543,1,6,8,5,291,168
544,4,7,3,9,79,306
545,6,4,6,9,412,317
546,2,6,9,7,325,344
547,2,7,9,4,270,282
548,6,8,9,6,417,427
549,5,8,3,7,304,178
550,6,4,8,3,143,203
551,7,1,4,6,418,249
552,2,4,5,3,56,374
553,4,1,7,4,365,468
554,7,4,8,9,238,98
555,7,5,8,5,451,269
556,8,2,6,7,196,153
557,4,7,7,6,433,271
558,7,5,7,4,0,249
559,3,8,7,9,493,298
560,3,8,9,5,31,468
561,5,4,8,4,63,335
562,3,7,3,8,320,82
563,3,2,8,9,256,158
564,3,1,6,4,169,133
565,7,1,7,8,360,269
566,7,1,7,4,330,427
567,1,8,6,8,223,49
568,3,6,8,9,87,436
569,2,1,4,8,358,320
570,5,1,9,8,408,310
571,4,8,3,5,435,317
572,4,2,5,8,280,381
573,5,3,9,7,186,290
574,3,7,7,5,231,432
575,8,7,8,5,137,446
576,4,2,8,4,297,441
577,2,5,3,4,459,300
578,4,1,8,3,203,375
579,3,7,3,6,199,372
580,8,5,4,8,195,473
581,3,1,5,7,177,492
582,4,7,6,7,137,80
583,5,3,5,8,178,355
584,5,1,5,6,151,347
585,7,5,5,6,398,414
586,6,4,6,5,363,439
587,2,8,6,3,481,439
588,5,8,9,3,194,95
589,3,6,3,5,280,218
590,5,1,5,6,177,48
591,6,1,4,7,64,36
592,5,7,3,8,376,456
593,7,1,8,5,360,78
594,4,7,8,4,162,444
595,7,8,3,5,269,246
596,1,4,3,7,321,42
597,5,4,9,4,83,81
598,6,1,6,5,244,455
599,5,2,5,8,303,129
600,7,1,8,3,259,476
601,2,3,8,5,237,431
602,3,7,7,4,148,148
603,7,5,5,4,13,279
604,2,7,7,9,499,457
605,2,8,6,7,187,1
606,2,4,4,9,182,387
607,1,8,8,7,261,410
608,2,3,5,7,189,324
609,4,8,7,3,494,176
610,3,5,9,4,398,9
611,3,4,3,6,495,495
612,2,1,7,6,41,220
613,7,8,6,3,354,165
614,7,2,9,4,144,174
615,2,3,6,3,380,128
616,1,5,3,4,381,71
617,7,1,5,9,379,174
618,3,7,3,4,241,171
619,1,4,5,9,49,347
620,6,8,4,9,140,416
621,7,8,5,4,430,250
622,4,8,7,5,468,445
623,6,3,9,6,289,162
624,8,5,3,7,145,324
625,2,7,4,7,391,431
626,5,6,3,7,401,393
627,5,4,7,3,107,90
628,4,2,6,9,467,380
629,8,7,9,8,113,34
630,4,5,3,9,21,369
631,1,3,5,4,309,334
632,4,3,8,5,200,282
633,7,2,5,7,98,464
634,6,8,3,7,257,2
635,1,5,5,9,416,104
636,5,7,5,6,182,58
637,5,3,3,9,302,361
638,7,8,8,7,362,442
639,6,2,3,4,361,49
640,2,1,8,7,83,59
641,7,8,4,9,230,408
642,8,7,6,9,307,445
643,2,3,5,3,262,126
644,4,6,6,9,137,381
645,6,2,5,3,406,364
646,7,4,4,3,193,159
647,3,6,7,6,415,65
648,7,6,8,4,222,370
649,6,3,3,9,78,388
650,5,2,3,7,373,150
651,4,6,5,6,292,211
652,7,2,5,7,427,456
653,4,1,3,4,397,398
654,2,8,7,9,468,422
655,1,5,7,4,441,329
656,5,2,5,9,290,76
657,4,8,4,8,137,107
658,1,8,3,7,457,230
659,1,3,8,9,199,236
660,5,4,4,9,353,403
661,4,7,9,4,113,105
662,3,8,7,6,477,351
663,3,7,6,3,95,284
664,5,2,3,4,284,306
665,2,5,7,3,154,170
666,5,7,8,6,268,208
667,4,2,4,5,242,310
668,7,5,3,7,171,426
669,6,5,4,7,179,316
670,8,2,7,4,43,455
671,3,8,3,9,73,122
672,5,7,7,8,6,62
673,6,3,5,3,266,147
674,4,5,4,5,248,391
675,8,6,4,8,353,398
676,6,3,5,6,386,139
677,5,2,6,3,431,223
678,4,5,9,4,98,177
679,5,4,4,8,145,53
680,4,6,4,5,478,419
681,7,6,6,8,334,428
682,2,3,4,9,231,410
683,8,4,9,8,349,269
684,7,5,8,7,262,356
685,7,1,6,3,86,448
686,2,3,8,5,276,336
687,8,1,9,5,416,106
688,2,8,3,5,287,57
689,5,4,3,6,373,443
690,4,2,8,4,296,321
691,5,8,9,5,431,143
692,2,1,6,8,411,194
693,2,5,3,7,340,231
694,4,7,3,8,204,433
695,1,5,4,7,436,330
696,3,5,5,6,302,425
697,2,7,4,9,85,30
698,8,6,8,7,438,472
699,4,3,9,8,61,92
700,1,7,3,4,369,6
701,6,8,3,4,237,344
702,5,1,3,6,6,377
703,5,4,5,7,20,383
704,1,4,8,4,15,134
705,4,8,9,6,308,58
706,4,3,8,7,8,26
707,7,2,6,7,248,367
708,6,4,8,7,3,167
709,4,7,5,7,305,316
710,7,3,9,6,87,292
711,8,3,7,3,226,37
712,1,7,7,5,371,282
713,8,1,6,7,447,453
714,1,3,9,7,124,104
715,7,4,3,8,281,373
716,6,8,4,9,281,483
717,2,7,8,9,393,383
718,7,4,8,3,312,161
719,7,3,5,8,86,484
720,6,8,5,8,100,63
721,3,2,8,7,63,132
722,1,4,8,6,442,226
723,3,5,3,7,307,315
724,8,3,7,4,64,483
725,5,2,4,9,354,124
726,7,1,4,8,181,300
727,6,7,6,3,239,61
728,8,6,6,9,43,105
729,6,8,5,6,304,112
730,8,6,9,6,106,166
731,8,4,8,3,343,243
732,3,2,8,6,275,215
733,5,6,9,3,318,293
734,4,8,6,5,50,117
735,4,5,6,5,345,108
736,4,8,9,3,211,464
737,4,3,8,5,482,83
738,6,4,7,6,329,373
739,1,7,6,4,429,12
740,8,4,7,3,9,474
741,2,6,8,9,158,445
742,8,2,5,8,226,384
743,4,5,7,3,294,354
744,7,1,9,8,210,172
745,7,6,8,4,451,482
746,5,6,4,5,393,465
747,6,5,9,6,261,391
748,2,1,7,4,49,84
749,8,6,9,3,134,240
750,4,3,5,7,74,71
751,2,1,8,9,111,48
752,4,8,6,4,219,20
753,3,6,5,6,231,260
754,7,1,5,7,389,364
755,4,7,3,9,347,70
756,8,1,4,6,220,121
757,6,8,4,7,379,97
758,8,5,4,5,418,43
759,8,2,9,5,439,147
760,6,1,7,9,55,389
761,4,7,3,9,163,66
762,4,1,9,4,123,331
763,1,3,4,7,130,168
764,3,5,9,5,465,171
765,6,7,5,9,161,76
766,6,3,7,3,204,271
767,1,5,7,5,150,328
768,6,4,3,4,407,330
769,1,7,4,5,464,174
770,6,1,9,6,178,483
771,7,6,6,3,200,409
772,4,8,9,3,306,470
773,6,5,6,7,437,340
774,5,7,4,6,363,287
775,8,7,6,3,406,429
776,1,8,4,8,69,491
777,5,6,9,7,99,354
778,2,8,9,5,317,306
779,3,4,4,6,167,13
780,3,2,5,3,300,38
781,5,6,9,5,162,265
782,8,5,7,8,314,440
783,7,8,8,7,64,475
784,2,8,9,3,190,142
785,6,5,7,5,484,376
786,1,5,5,7,330,427
787,3,7,4,7,219,472
788,4,5,3,7,15,376
789,5,8,4,5,433,462
790,8,3,9,8,326,180
791,2,6,7,5,10,9
792,1,5,3,7,282,191
793,8,7,9,5,441,102
794,7,1,3,7,172,100
795,5,3,5,7,465,117
796,4,2,4,7,296,218
797,5,2,4,9,446,479
798,6,7,5,4,314,84
799,7,2,6,7,477,485
800,4,1,5,8,274,467
801,3,6,6,5,52,63
802,1,2,4,6,147,182
803,6,5,7,8,344,496
804,2,4,8,9,398,366
805,8,5,5,9,256,223
806,8,4,4,9,369,424
807,6,3,9,8,209,360
808,8,2,9,3,144,396
809,6,5,6,3,82,313
810,3,2,8,3,446,216
811,3,6,5,9,203,156
812,6,2,9,6,297,491
813,8,3,9,8,261,478
814,5,1,4,6,55,381
815,7,5,4,9,322,131
816,1,4,3,7,347,265
817,3,6,8,4,369,493
818,7,1,7,4,266,331
819,3,2,7,5,138,179
820,5,1,7,8,312,124
821,7,6,8,6,0,239
822,2,5,6,9,223,314
823,6,7,3,4,112,454
824,4,2,5,4,6,441
825,2,7,4,9,308,264
826,4,5,3,6,111,24
827,6,1,9,3,30,453
828,1,7,3,7,230,130
829,6,5,9,4,266,430
830,2,8,5,6,339,15
831,3,7,4,8,424,399
832,4,6,3,9,247,174
833,7,5,8,5,307,184
834,5,4,9,3,51,344
835,1,5,8,4,95,477
836,6,4,4,5,104,428
837,3,5,6,9,113,397
838,8,5,8,9,41,176
839,7,2,8,5,130,430
840,8,3,3,6,35,458
841,1,5,4,5,159,152
842,7,1,3,8,25,129
843,1,3,6,9,325,202
844,4,7,7,5,88,489
845,7,6,5,9,247,168
846,4,3,4,7,203,374
847,1,5,4,6,280,108
848,2,3,6,3,187,406
849,8,3,6,4,20,129
850,2,7,9,8,106,364
851,5,1,5,8,41,11
852,7,6,8,4,40,7
853,5,1,6,7,307,164
854,4,3,5,8,210,387
855,3,2,4,8,431,54
856,6,5,9,3,456,134
857,4,6,7,8,129,1
858,8,1,3,7,480,58
859,4,3,9,5,160,90
860,7,6,5,4,236,268
861,3,7,3,8,108,18
862,5,7,8,5,195,416
863,4,2,7,6,33,448
864,3,1,3,9,235,468
865,2,7,6,8,44,340
866,3,8,5,7,98,258
867,1,3,4,6,181,487
868,7,5,3,4,494,112
869,7,6,8,3,459,183
870,8,5,8,5,450,318
871,2,8,6,5,353,134
872,3,6,4,5,18,252
873,3,2,7,4,139,390
874,6,3,8,5,397,398
875,4,7,3,5,148,54
876,5,8,6,7,333,369
877,4,5,6,5,170,278
878,1,2,9,3,72,56
879,2,3,8,4,361,300
880,3,4,8,3,168,121
881,3,6,9,6,83,67
882,8,2,9,3,197,53
883,5,7,9,6,479,484
884,3,8,9,5,243,284
885,4,1,6,5,229,444
886,2,5,9,6,360,280
887,3,7,9,8,285,39
888,7,1,7,6,316,306
889,7,6,6,9,466,165
890,1,8,7,9,465,226
891,6,3,3,6,227,488
892,7,3,9,4,316,451
893,4,3,5,3,463,386
894,5,4,3,6,94,202
895,1,2,3,6,360,490
896,4,5,7,3,237,490
897,1,4,6,8,323,192
898,2,1,9,6,317,494
899,6,1,4,9,464,53
900,5,6,3,6,252,435
901,2,4,9,8,336,391
902,5,3,7,3,28,161
903,1,3,8,7,71,142
904,7,5,9,8,18,143
905,5,3,7,4,380,358
906,1,6,7,8,178,73
907,2,1,3,5,156,409
908,7,2,3,4,357,241
909,6,5,4,7,331,132
910,1,2,8,3,299,307
911,3,6,3,4,41,22
912,5,7,4,7,361,406
913,5,4,3,4,8,133
914,7,1,6,8,122,454
915,6,5,4,6,472,244
916,1,6,3,4,104,410
917,5,6,4,7,241,336
918,7,2,7,5,18,335
919,6,1,6,9,435,105
920,5,1,5,6,268,286
921,5,4,4,6,14,202
922,8,6,3,4,224,112
923,3,8,4,5,83,95
924,1,2,4,5,414,180
925,2,4,5,9,419,430
926,7,1,6,4,372,178
927,3,5,8,6,1,106
928,6,2,8,9,444,118
929,4,3,9,3,32,212
930,2,7,5,7,207,51
931,5,6,3,8,143,19
932,2,5,7,4,273,455
933,7,8,6,9,220,496
934,5,3,3,6,420,17
935,6,8,7,6,321,240
936,8,1,4,3,464,421
937,1,2,3,8,1,198
938,4,8,5,4,475,15
939,6,1,6,5,336,6
940,1,5,9,8,94,380
941,7,1,7,3,138,486
942,7,1,8,4,306,2
943,3,1,5,6,439,32
944,2,8,7,3,233,161
945,7,6,9,5,412,161
946,3,5,4,7,476,294
947,3,2,7,3,306,212
948,1,7,6,3,34,444
949,5,2,3,7,107,270
950,7,2,7,6,251,126
951,4,5,4,5,108,166
952,5,6,4,8,375,8
953,2,1,6,7,305,283
954,2,6,4,8,114,159
955,4,1,3,9,117,76
956,6,3,7,5,126,325
957,6,8,4,7,332,219
958,7,1,4,9,49,470
959,8,2,6,7,142,450
960,4,2,4,5,100,19
961,6,8,3,6,334,425
962,7,2,4,3,258,489
963,4,2,7,9,493,290
964,6,3,7,4,171,479
965,8,2,4,3,428,120
966,8,3,7,8,448,334
967,2,7,4,7,141,484
968,6,1,6,8,100,483
969,3,6,7,8,416,55
970,5,4,4,6,208,116
971,6,2,6,4,172,309
972,1,6,9,5,490,303
973,8,1,6,3,367,360
974,7,5,5,3,400,457
975,1,5,4,3,68,41
976,8,7,3,5,406,474
977,1,3,5,8,226,306
978,1,3,6,4,325,78
979,8,1,8,9,28,55
980,4,7,6,3,231,485
981,1,3,6,7,202,369
982,3,7,9,6,454,43
983,5,7,6,9,495,398
984,7,4,3,9,200,189
985,7,1,5,9,264,333
986,1,2,9,6,6,370
987,2,6,9,7,64,267
988,3,1,4,5,338,168
989,5,1,4,5,83,265
990,6,4,4,5,358,43
991,7,1,3,7,427,164
992,5,7,9,6,23,46
993,7,1,9,6,315,335
994,8,2,6,5,361,493
995,4,1,9,3,135,461
996,5,3,3,5,103,80
