,num1,num2,sz1,sz2,img1,img2
102,8,6,9,6,296,77
103,2,4,5,3,145,138
104,1,8,4,3,370,248
105,4,8,9,5,156,165
106,6,2,7,5,137,296
107,7,5,4,5,251,135
108,3,6,3,5,149,210
109,5,2,4,8,16,483
110,4,3,4,5,349,180
111,6,2,4,3,377,222
112,7,3,4,3,70,495
113,6,1,3,7,58,69
114,3,5,5,7,289,478
115,4,3,7,8,223,384
116,3,4,5,3,43,97
117,2,6,6,5,203,76
118,5,3,9,6,291,292
119,8,3,7,9,65,239
120,3,4,3,4,336,340
121,3,8,4,8,372,304
122,5,6,3,4,497,333
123,3,4,4,6,34,462
124,6,4,7,8,299,236
125,5,6,9,8,210,470
126,4,1,8,4,402,354
127,3,8,7,9,169,328
128,8,3,3,9,9,26
129,3,5,4,7,325,102
130,8,5,5,3,190,490
131,6,4,7,5,374,440
132,3,8,7,9,183,361
133,7,2,9,3,37,405
134,3,8,9,4,211,474
135,1,5,9,7,160,395
136,6,7,5,8,473,49
137,3,8,8,6,265,147
138,2,6,9,3,372,3
139,7,5,9,7,121,334
140,6,5,5,8,33,187
141,5,7,9,4,226,398
142,6,7,8,6,236,50
143,3,8,4,6,290,234
144,2,4,9,6,242,94
145,1,8,4,5,366,59
146,4,1,5,6,107,6
147,7,1,6,3,466,260
148,3,8,6,7,215,233
149,6,2,6,5,292,140
150,8,6,9,3,192,276
151,3,6,5,6,204,250
152,8,7,8,9,60,176
153,4,8,3,8,257,236
154,6,3,9,8,428,234
155,5,8,3,9,175,466
156,7,8,8,6,147,295
157,6,5,8,6,140,177
158,6,4,7,3,64,367
159,7,6,9,7,72,275
160,1,6,5,6,250,114
161,8,7,3,8,441,435
162,3,8,3,7,7,391
163,3,5,6,7,24,67
164,4,7,6,3,78,79
165,2,6,4,8,413,281
166,8,1,3,8,270,143
167,6,1,3,7,42,129
168,5,3,8,3,25,113
169,6,2,3,8,234,299
170,7,3,7,4,301,204
171,7,8,9,3,109,120
172,2,4,7,5,317,407
173,4,7,4,5,190,292
174,1,5,8,5,328,280
175,3,7,9,4,433,223
176,7,4,7,9,493,37
177,4,5,4,8,402,102
178,2,6,4,9,76,42
179,7,1,7,5,360,327
180,1,4,4,3,466,145
181,6,3,8,7,118,49
182,1,3,3,5,361,410
183,7,2,6,8,75,139
184,7,6,8,3,170,367
185,8,5,3,6,250,305
186,6,5,3,6,285,275
187,1,2,3,4,207,440
188,8,5,7,6,350,379
189,3,5,7,4,81,437
190,4,8,5,8,51,318
191,7,3,5,8,96,252
192,7,3,9,6,45,454
193,2,5,7,5,58,279
194,2,1,6,5,40,119
195,4,8,8,4,378,68
196,7,8,6,3,460,369
197,4,7,5,9,4,37
198,2,8,3,4,278,154
199,1,4,3,5,397,262
200,2,3,6,8,60,43
201,2,5,8,5,466,279
202,3,4,3,8,298,422
203,2,8,6,3,277,365
204,1,2,6,5,366,498
205,6,7,6,3,413,418
206,2,3,6,7,399,316
207,6,8,5,7,115,296
208,3,2,7,4,60,104
209,8,5,6,3,230,388
210,2,1,5,6,423,94
211,1,3,8,5,323,461
212,1,6,8,3,473,406
213,1,6,8,4,127,100
214,1,6,8,3,386,410
215,8,4,7,5,98,3
216,2,7,5,9,160,433
217,4,3,8,4,19,296
218,3,5,8,4,350,386
219,4,5,9,6,100,443
220,7,5,7,6,86,169
221,4,5,7,4,162,337
222,7,4,7,8,22,378
223,1,3,9,5,372,435
224,6,2,4,5,206,162
225,1,4,7,4,369,193
226,7,6,6,9,291,234
227,1,5,8,7,416,370
228,1,7,5,4,343,180
229,4,8,3,9,113,23
230,1,3,8,7,44,499
231,6,3,3,8,58,394
232,7,1,8,3,460,372
233,8,7,8,3,398,68
234,2,8,4,9,266,185
235,3,6,5,3,247,167
236,3,8,7,3,365,270
237,7,6,3,7,35,204
238,1,5,5,3,220,283
239,1,2,6,4,350,372
240,2,6,6,8,261,171
241,5,7,5,6,56,254
242,6,3,8,4,14,225
243,4,1,4,8,235,208
244,5,8,5,7,116,31
245,6,4,4,9,479,120
246,8,7,9,8,152,115
247,5,3,4,8,77,47
248,3,4,8,4,224,250
249,4,6,3,5,357,225
250,1,6,7,5,442,426
251,3,6,6,8,173,380
252,7,3,5,9,475,32
253,7,8,9,5,369,41
254,6,1,8,4,432,176
255,6,1,3,8,43,300
256,1,3,5,4,183,53
257,3,4,3,9,25,498
258,1,2,9,5,467,271
259,2,7,8,6,430,190
260,2,5,3,5,140,370
261,6,7,8,5,396,12
262,2,6,9,4,168,281
263,4,5,3,4,96,477
264,8,7,5,6,45,23
265,7,2,3,6,60,400
266,8,7,8,7,400,154
267,6,4,9,4,399,203
268,8,3,6,8,231,417
269,1,8,6,9,160,253
270,3,1,4,8,119,47
271,6,8,7,8,217,157
272,4,1,4,8,53,325
273,8,2,7,9,204,390
274,1,6,8,5,280,133
275,2,4,3,5,301,467
276,5,2,7,4,496,305
277,7,2,9,4,318,187
278,1,3,6,3,23,127
279,4,3,7,4,24,272
280,6,4,3,8,279,58
281,7,2,5,7,56,143
282,5,2,8,9,295,49
283,1,2,7,3,380,197
284,8,1,6,4,0,180
285,6,5,9,3,481,32
286,3,6,8,6,261,398
287,6,3,8,9,41,97
288,8,7,5,6,35,336
289,8,5,3,4,251,291
290,4,3,3,7,260,365
291,5,7,3,6,455,285
292,7,6,3,9,467,391
293,1,7,4,5,406,218
294,3,7,9,8,489,280
295,4,3,8,6,409,75
296,1,3,9,3,166,134
297,4,8,4,3,43,289
298,2,3,5,7,206,428
299,7,2,7,3,304,75
300,1,7,7,9,490,283
301,1,4,4,6,332,213
302,6,8,8,5,354,251
303,2,8,6,5,37,478
304,1,4,8,9,349,209
305,7,8,4,6,48,440
306,8,1,4,7,133,6
307,4,1,9,6,469,345
308,7,1,4,8,463,323
309,5,2,6,5,383,334
310,3,4,8,3,107,31
311,7,6,7,8,191,49
312,6,2,9,6,40,17
313,4,3,4,9,74,471
314,1,5,6,4,313,454
315,2,7,9,5,295,420
316,1,7,3,4,129,448
317,4,6,3,6,366,58
318,5,1,5,9,269,388
319,1,8,5,6,339,313
320,4,8,5,7,332,429
321,3,8,8,6,322,445
322,1,8,6,9,25,334
323,7,1,3,4,256,483
324,8,4,7,5,296,42
325,1,8,8,5,465,463
326,3,5,6,7,212,7
327,3,6,7,9,126,227
328,8,6,8,3,460,150
329,1,8,5,3,255,445
330,5,7,4,9,330,244
331,4,3,4,6,324,9
332,1,4,5,8,119,467
333,5,8,5,6,14,448
334,5,2,8,9,101,268
335,7,2,4,8,347,75
336,3,2,7,6,121,150
337,8,1,4,8,406,302
338,3,7,3,6,252,184
339,4,6,6,5,1,258
340,3,8,5,3,364,215
341,6,3,9,4,304,254
342,6,7,9,5,133,472
343,5,8,6,8,445,53
344,5,2,9,8,244,78
345,5,3,6,5,102,242
346,5,2,7,4,155,431
347,6,1,7,8,225,315
348,6,1,4,8,415,107
349,5,7,7,9,413,175
350,6,8,4,5,479,498
351,1,6,4,9,100,304
352,5,6,7,9,272,312
353,8,5,4,5,68,190
354,1,7,9,6,351,87
355,4,6,5,4,245,111
356,7,2,8,6,324,319
357,1,2,9,3,22,32
358,1,8,4,7,471,277
359,3,7,8,7,342,324
360,1,6,4,7,400,174
361,5,1,6,3,214,292
362,1,2,9,7,312,339
363,2,6,9,7,193,82
364,6,4,5,3,368,242
365,8,7,3,9,219,266
366,3,4,4,5,259,326
367,1,8,3,6,414,462
368,8,4,6,5,437,424
369,8,2,8,3,227,490
370,3,1,5,7,127,44
371,5,7,5,4,482,230
372,4,6,9,5,189,412
373,8,5,6,4,115,159
374,4,7,6,4,266,150
375,7,5,5,4,31,97
376,1,4,6,8,192,248
377,4,1,5,6,109,204
378,3,6,3,7,498,336
379,4,7,7,5,90,168
380,3,2,7,9,60,299
381,2,8,5,6,59,93
382,6,1,9,6,305,217
383,7,1,3,9,380,411
384,7,2,9,6,317,368
385,8,6,8,6,161,392
386,6,8,9,3,400,291
387,3,8,6,8,384,102
388,4,1,4,3,101,67
389,5,7,6,8,8,453
390,5,2,3,6,325,46
391,6,4,7,6,184,466
392,4,8,7,8,369,76
393,2,1,6,7,149,344
394,8,4,5,6,95,69
395,6,3,4,6,0,35
396,8,5,9,7,40,279
397,6,2,6,8,363,394
398,8,5,5,7,171,426
399,2,3,7,3,305,422
400,4,5,5,6,480,32
401,7,5,6,5,39,212
402,2,5,7,3,331,134
403,8,7,4,6,211,206
404,4,7,9,4,15,357
405,1,2,4,5,328,87
406,1,4,8,5,435,213
407,6,1,3,9,300,484
408,4,5,5,3,351,39
409,1,2,4,7,4,212
410,7,3,5,9,15,388
411,8,1,7,4,404,235
412,3,5,7,5,402,170
413,5,7,9,7,441,298
414,1,3,7,4,469,440
415,8,2,9,4,53,462
416,6,5,7,6,136,491
417,3,8,9,6,153,378
418,1,7,9,3,12,399
419,7,3,3,8,237,221
420,7,1,6,8,191,53
421,7,5,3,7,484,245
422,1,5,5,8,313,435
423,5,6,9,7,277,437
424,1,3,3,7,53,495
425,8,3,3,4,372,201
426,3,6,3,8,97,45
427,5,3,7,5,222,450
428,8,3,4,8,250,192
429,2,5,4,5,193,462
430,1,7,7,4,230,270
431,7,1,3,5,40,417
432,6,7,7,3,317,496
433,2,8,4,8,304,398
434,1,5,8,4,467,318
435,8,2,9,8,252,413
436,6,1,3,4,443,350
437,3,4,7,3,470,339
438,8,2,6,8,141,45
439,6,4,8,7,309,187
440,1,5,3,8,405,353
441,4,1,3,9,180,181
442,4,2,7,3,102,15
443,1,6,3,7,296,97
444,1,6,5,8,220,426
445,5,2,6,7,187,333
446,4,7,6,7,271,325
447,3,1,6,3,439,217
448,5,3,8,5,143,464
449,2,7,9,6,142,108
450,4,6,6,4,204,260
451,4,1,4,3,466,116
452,4,8,8,7,0,437
453,3,4,5,4,105,441
454,2,4,5,3,48,104
455,5,6,6,9,222,335
456,2,1,4,9,492,429
457,4,7,6,7,82,322
458,7,2,6,9,69,482
459,6,1,7,8,355,40
460,7,4,6,5,440,485
461,4,2,6,7,108,67
462,3,1,9,4,134,177
463,2,1,3,9,353,456
464,5,8,8,9,88,24
465,4,3,3,7,468,61
466,1,5,9,3,260,310
467,2,6,5,6,122,65
468,4,1,7,9,334,460
469,6,3,3,8,343,5
470,3,4,7,4,261,111
471,4,5,7,9,214,178
472,3,1,4,5,150,485
473,1,6,5,6,57,139
474,7,2,4,7,211,41
475,5,4,8,3,47,479
476,3,8,6,8,307,153
477,7,4,4,8,195,445
478,6,5,3,5,168,50
479,5,1,9,7,145,376
480,5,3,6,8,241,395
481,8,4,8,5,213,313
482,5,7,3,8,30,138
483,2,8,6,5,361,171
484,3,4,9,3,366,119
485,4,2,7,8,227,248
486,3,6,9,6,378,92
487,4,1,4,7,167,105
488,6,5,3,8,312,148
489,5,1,7,3,64,122
490,8,7,8,7,195,298
491,4,8,8,3,169,287
492,6,5,9,4,269,383
493,1,2,4,8,316,200
494,6,7,4,8,114,241
495,4,8,5,3,398,398
496,2,3,7,9,193,131
497,6,5,3,8,263,153
498,1,5,5,7,9,375
499,7,1,3,9,463,387
500,5,7,8,4,403,304
501,5,6,5,8,314,187
502,3,7,6,4,482,69
503,7,2,4,6,57,227
504,2,7,8,6,55,218
505,5,8,5,6,385,84
506,1,8,3,5,53,158
507,3,7,7,8,0,40
508,4,2,8,6,442,300
509,7,1,5,7,458,131
510,8,6,3,9,357,233
511,3,8,4,5,146,6
512,4,1,3,8,67,49
513,2,1,9,7,251,369
514,1,3,6,9,417,357
515,8,2,3,7,352,242
516,8,3,4,6,232,173
517,8,3,5,4,32,102
518,6,2,4,9,200,271
519,8,5,9,5,376,380
520,1,2,8,7,296,430
521,4,8,5,8,480,33
522,6,5,6,3,205,355
523,3,8,3,6,400,295
524,1,3,5,4,463,210
525,4,7,9,6,421,325
526,3,8,6,5,229,304
527,3,6,4,6,2,324
528,6,7,9,7,162,405
529,7,1,6,3,194,242
530,3,1,4,9,261,271
531,8,1,9,4,116,120
532,1,7,9,7,228,222
533,3,4,5,9,316,231
534,1,6,6,3,14,163
535,4,8,5,8,144,462
536,2,7,7,9,173,268
537,8,2,4,6,182,309
538,2,6,9,6,249,424
539,1,5,4,5,34,439
540,6,7,9,4,363,370
541,4,2,4,5,468,447
542,1,3,8,5,82,274
543,6,2,6,3,173,169
544,1,7,7,8,214,266
545,3,8,9,3,74,143
546,1,3,8,7,243,44
547,8,1,5,9,377,288
548,8,5,8,9,348,148
549,1,7,3,4,252,214
550,3,2,4,6,440,3
551,4,1,6,9,166,487
552,8,2,6,5,259,3
553,8,1,3,5,12,252
554,4,1,6,3,112,281
555,7,1,7,4,46,22
556,5,4,4,7,464,44
557,6,4,6,5,157,385
558,6,3,7,4,403,490
559,7,5,4,9,168,76
560,3,1,6,9,34,194
561,7,3,8,9,440,373
562,4,2,6,3,156,497
563,4,2,5,7,388,214
564,8,6,8,7,101,1
565,5,4,7,5,371,160
566,4,8,5,4,59,354
567,2,8,3,7,124,309
568,8,1,5,7,229,470
569,5,4,6,4,257,106
570,2,6,4,8,375,106
571,1,3,6,7,176,93
572,3,7,7,3,137,436
573,8,1,7,5,221,30
574,2,1,3,4,498,188
575,4,5,6,3,5,398
576,1,7,4,5,482,417
577,3,6,8,9,415,197
578,1,8,7,5,278,293
579,2,7,7,8,418,109
580,4,7,6,4,329,444
581,8,1,6,8,250,429
582,3,2,3,6,343,247
583,4,8,8,9,477,159
584,6,2,8,9,19,9
585,4,3,9,7,100,269
586,6,1,6,4,36,136
587,6,8,6,7,102,45
588,6,2,4,3,238,210
589,8,5,8,5,114,307
590,7,6,8,6,377,146
591,6,5,9,3,64,445
592,4,2,3,5,490,461
593,3,7,6,4,302,118
594,1,2,7,4,295,480
595,1,4,7,9,189,456
596,3,4,4,9,70,334
597,6,3,3,5,302,260
598,5,2,5,7,215,145
599,3,4,4,5,427,282
600,1,7,5,6,332,162
601,7,4,4,6,48,2
602,5,6,3,6,265,8
603,1,8,6,7,35,76
604,6,8,4,5,308,492
605,1,3,5,9,190,219
606,8,7,3,9,403,442
607,6,3,8,9,456,76
608,7,3,7,9,160,361
609,7,5,5,6,443,494
610,1,4,7,9,449,276
611,6,1,8,3,374,407
612,7,8,4,5,25,313
613,4,8,7,4,210,430
614,5,2,5,7,126,369
615,1,3,6,9,132,423
616,5,2,3,9,498,339
617,6,1,3,4,31,327
618,7,1,7,5,422,187
619,7,4,9,6,164,435
620,7,2,7,5,123,345
621,4,8,3,8,111,354
622,7,1,9,5,305,277
623,7,5,8,5,426,491
624,6,5,9,4,400,312
625,3,8,3,6,44,474
626,1,6,7,9,359,119
627,2,1,9,3,167,176
628,6,7,5,6,386,409
629,3,2,5,7,85,67
630,5,4,8,6,433,247
631,5,2,7,8,44,419
632,2,8,5,9,186,202
633,3,4,6,5,384,359
634,2,6,8,4,192,461
635,5,3,5,9,427,385
636,7,3,6,5,38,285
637,8,6,3,9,145,230
638,3,8,6,5,373,89
639,2,1,3,6,143,449
640,4,3,3,7,169,208
641,5,1,5,7,423,424
642,4,1,9,4,448,224
643,6,5,8,6,397,315
644,8,6,5,9,34,62
645,2,1,6,3,383,25
646,6,5,4,5,337,214
647,4,5,3,6,293,395
648,3,1,3,9,287,156
649,2,3,7,8,92,317
650,4,5,6,5,351,409
651,2,6,6,3,229,291
652,8,5,9,5,193,193
653,2,3,6,5,479,207
654,1,8,8,7,255,93
655,3,2,8,7,201,218
656,6,2,5,7,463,437
657,1,3,5,9,419,19
658,5,4,5,8,335,393
659,5,1,9,3,320,253
660,2,1,9,7,409,359
661,7,2,5,8,283,342
662,8,4,6,9,15,201
663,7,5,3,6,320,200
664,1,3,5,8,61,425
665,7,4,9,7,231,311
666,1,5,8,9,27,28
667,2,5,4,5,137,425
668,7,2,5,9,129,369
669,8,5,5,6,345,25
670,2,5,6,7,372,471
671,7,3,4,7,4,401
672,7,4,9,4,178,114
673,6,8,8,7,288,343
674,1,8,6,8,305,205
675,4,3,3,9,422,171
676,6,3,3,7,397,167
677,1,2,7,5,480,167
678,3,1,9,3,363,242
679,7,6,5,7,333,248
680,8,5,7,4,27,231
681,2,1,8,3,182,192
682,1,3,8,9,495,151
683,3,4,9,5,492,483
684,1,4,9,8,458,40
685,8,7,7,9,483,313
686,6,1,7,4,282,9
687,4,5,9,4,222,327
688,1,3,9,5,81,403
689,7,2,3,9,342,156
690,2,5,5,7,372,396
691,3,6,6,9,72,167
692,4,3,7,3,331,414
693,4,2,8,6,181,489
694,2,5,5,4,267,341
695,8,1,8,6,191,403
696,1,5,6,5,404,154
697,4,8,6,4,154,487
698,2,3,5,8,467,78
699,5,3,3,6,35,494
700,7,2,9,6,360,204
701,8,7,4,9,25,397
702,8,2,5,3,449,309
703,2,4,7,9,1,58
704,1,5,7,3,77,26
705,2,1,5,4,128,53
706,4,7,6,4,249,56
707,8,5,7,9,308,470
708,8,5,4,3,91,21
709,6,1,4,7,89,62
710,6,8,7,5,419,412
711,4,6,6,4,192,11
712,3,5,4,9,185,161
713,8,5,8,7,40,323
714,8,4,7,8,253,205
715,2,7,8,5,100,468
716,7,1,6,9,233,76
717,4,1,7,9,54,103
718,3,8,9,8,48,282
719,4,6,4,5,312,283
720,3,4,6,8,74,488
721,6,4,8,4,475,296
722,3,2,6,9,223,208
723,8,1,3,5,319,179
724,8,4,5,6,456,248
725,3,8,9,3,310,386
726,2,5,3,7,170,182
727,7,3,6,9,412,299
728,5,1,3,5,109,208
729,8,5,7,5,390,410
730,4,3,6,4,277,477
731,3,2,6,5,288,434
732,8,5,9,6,399,306
733,2,7,3,8,448,428
734,2,8,8,7,378,37
735,7,3,7,4,497,263
736,6,5,6,5,291,268
737,2,7,7,5,178,480
738,5,4,3,7,360,128
739,5,3,3,7,48,411
740,3,8,4,6,401,8
741,4,6,8,6,313,286
742,1,4,8,3,290,383
743,5,3,7,5,145,128
744,3,4,4,9,383,344
745,5,2,9,8,476,226
746,5,6,3,6,366,196
747,2,5,6,3,433,194
748,2,7,3,5,356,172
749,4,1,6,7,377,147
750,3,4,5,3,325,205
751,7,3,9,6,48,469
752,3,4,9,5,176,173
753,2,4,3,4,146,405
754,8,3,8,3,426,45
755,4,3,6,3,147,46
756,8,4,4,8,29,190
757,2,5,9,5,136,0
758,3,4,3,8,373,223
759,4,7,3,6,322,10
760,7,5,6,5,490,156
761,6,4,4,6,338,91
762,1,4,8,9,407,346
763,2,4,7,5,77,175
764,1,2,7,6,162,147
765,6,7,6,4,32,429
766,5,7,6,5,155,12
767,8,1,9,4,375,301
768,4,7,7,3,342,348
769,8,7,5,4,270,471
770,4,7,9,5,270,310
771,5,7,3,5,396,212
772,4,5,9,8,126,336
773,7,3,7,6,30,438
774,1,4,4,5,260,38
775,1,5,6,7,301,472
776,4,6,8,7,54,396
777,6,5,7,6,323,237
778,2,7,3,5,100,170
779,8,5,7,5,405,146
780,8,7,7,9,289,171
781,8,7,3,5,499,491
782,3,7,9,3,13,181
783,8,6,7,9,267,383
784,5,8,8,6,109,242
785,6,5,3,9,275,55
786,6,5,8,7,295,177
787,8,5,8,3,479,245
788,4,1,5,8,278,368
789,2,5,3,8,488,350
790,5,6,3,5,165,0
791,4,3,5,9,388,235
792,2,1,7,9,458,293
793,3,7,8,5,332,193
794,6,2,9,8,365,130
795,7,1,4,8,314,461
796,1,6,4,5,44,262
797,7,4,9,5,352,295
798,3,1,8,9,442,213
799,5,1,7,6,236,59
800,6,2,9,8,270,247
801,1,5,6,7,212,54
802,1,7,9,6,435,463
803,7,5,7,6,167,467
804,8,7,3,4,123,35
805,1,8,7,6,442,96
806,6,7,3,6,479,94
807,8,1,4,6,453,19
808,7,6,9,3,42,257
809,2,4,8,5,134,360
810,2,5,5,6,107,320
811,1,7,3,4,36,146
812,7,5,8,9,102,194
813,7,6,3,7,171,46
814,3,7,7,4,59,335
815,1,3,6,5,193,393
816,8,1,6,8,311,264
817,1,3,8,9,449,160
818,4,3,7,3,353,25
819,4,8,6,7,282,230
820,3,4,3,6,243,339
821,3,1,3,9,155,69
822,7,3,8,5,11,112
823,7,3,6,9,194,63
824,7,5,6,3,332,418
825,4,7,5,6,57,132
826,3,5,4,8,476,332
827,1,7,6,8,142,158
828,1,2,8,3,252,129
829,8,4,3,7,135,169
830,7,5,6,9,54,160
831,7,5,4,9,341,109
832,1,6,9,6,358,57
833,4,8,7,9,494,72
834,6,8,3,6,49,209
835,2,7,6,3,274,163
836,8,6,4,9,268,133
837,7,6,4,3,379,498
838,4,8,8,4,130,459
839,2,1,8,9,381,69
840,2,8,9,6,86,115
841,2,3,6,9,358,121
842,1,7,3,5,358,384
843,7,8,4,6,394,172
844,8,3,5,8,404,180
845,4,7,9,4,286,0
846,1,8,6,7,97,31
847,8,1,6,5,69,262
848,7,2,5,9,415,69
849,6,1,4,3,315,449
850,5,8,3,8,358,288
851,8,3,6,9,260,313
852,1,5,5,9,154,20
853,5,7,3,7,414,476
854,6,2,6,5,122,364
855,5,2,7,3,107,239
856,1,8,9,5,239,321
857,8,7,8,9,321,344
858,3,6,4,7,118,185
859,2,3,4,7,216,116
860,6,1,9,6,469,481
861,1,4,5,3,449,380
862,6,1,9,5,495,252
863,7,3,6,8,428,95
864,2,3,4,5,282,349
865,7,6,7,5,250,468
866,7,8,8,6,482,197
867,4,7,3,4,293,241
868,8,1,8,7,236,417
869,1,7,4,3,277,404
870,3,1,5,9,270,63
871,7,1,9,3,192,487
872,6,5,7,4,422,479
873,7,5,7,8,244,294
874,1,4,6,5,256,410
875,6,2,3,5,286,27
876,4,2,7,4,436,96
877,5,3,5,9,186,176
878,3,8,8,6,127,303
879,5,6,7,4,212,372
880,4,2,3,6,80,180
881,5,8,9,7,263,433
882,2,7,8,3,165,3
883,4,8,5,8,337,486
884,7,2,8,9,332,70
885,7,4,6,4,121,395
886,8,7,7,5,337,37
887,7,5,4,7,183,153
888,5,4,6,9,409,327
889,2,4,9,6,191,73
890,6,2,3,9,25,451
891,1,5,5,3,418,112
892,2,5,9,6,54,371
893,6,3,7,3,93,209
894,6,1,7,5,365,453
895,8,4,9,7,41,106
896,8,1,3,7,467,29
897,6,2,9,4,123,37
898,7,3,3,9,475,2
899,7,4,6,7,58,366
900,8,6,6,4,431,66
901,7,1,3,4,120,390
902,8,1,5,6,57,84
903,7,2,7,3,474,119
904,3,1,9,5,445,108
905,1,4,6,3,289,469
906,4,6,5,4,402,406
907,5,8,4,7,328,48
908,7,8,9,8,42,440
909,3,1,4,5,255,479
910,7,3,7,5,93,285
911,7,4,9,8,153,40
912,8,2,5,3,250,186
913,6,8,9,8,266,216
914,8,5,7,3,291,174
915,1,3,8,6,423,419
916,4,7,9,4,344,21
917,7,2,6,4,465,325
918,8,1,4,7,80,492
919,7,4,8,5,155,402
920,6,2,5,7,50,142
921,5,6,4,7,377,15
922,8,6,4,9,179,76
923,7,2,6,9,414,124
924,8,7,4,6,48,385
925,5,4,6,8,319,338
926,6,8,4,7,269,193
927,2,3,8,4,195,337
928,4,5,4,9,318,408
929,4,6,3,4,409,54
930,1,3,3,6,351,262
931,7,8,6,8,461,173
932,6,3,8,6,24,186
933,6,7,4,8,326,88
934,3,2,5,4,328,151
935,2,1,7,6,138,337
936,1,6,5,9,126,262
937,2,7,3,5,127,271
938,1,3,3,4,42,385
939,3,4,7,5,446,131
940,6,1,5,8,7,288
941,5,2,9,5,491,53
942,5,7,8,6,275,21
943,2,8,5,4,43,479
944,1,7,4,9,223,246
945,1,2,8,7,464,7
946,1,7,4,9,297,167
947,1,6,8,7,95,88
948,5,1,6,8,430,251
949,4,5,9,4,6,73
950,2,8,3,6,150,458
951,5,1,6,9,66,49
952,3,4,5,8,378,124
953,3,1,5,9,222,140
954,1,2,4,3,190,112
955,4,5,9,8,4,312
956,1,8,3,5,335,345
957,1,3,4,5,123,47
958,2,5,5,9,37,24
959,8,2,7,9,344,226
960,4,8,3,5,182,494
961,6,4,9,5,192,157
962,1,8,6,8,118,223
963,4,2,7,8,479,49
964,8,4,9,3,416,102
965,1,4,7,5,71,4
966,6,4,9,5,309,188
967,8,4,6,5,449,304
968,5,3,8,4,135,122
969,6,4,7,4,265,107
970,7,6,3,6,62,220
971,1,8,3,7,463,42
972,7,5,7,9,192,290
973,3,6,9,6,261,457
974,3,8,3,4,148,448
975,5,7,5,7,276,149
976,3,8,4,9,454,398
977,5,4,3,9,162,141
978,7,1,3,6,214,386
979,4,1,6,8,498,160
980,1,6,6,5,250,172
981,4,3,7,6,354,165
982,3,1,3,7,309,120
983,3,2,3,4,139,285
984,1,2,9,4,225,335
985,5,2,7,5,201,161
986,1,8,9,8,122,93
987,1,7,4,5,331,315
988,3,7,5,9,425,14
989,8,3,5,8,8,423
990,5,4,7,5,417,379
991,2,7,3,5,86,308
992,3,1,7,9,66,78
993,1,7,4,7,160,381
994,5,7,4,6,239,451
995,8,3,4,9,115,450
996,3,2,3,4,149,297
