,num1,num2,sz1,sz2,img1,img2
184,4,6,9,4,387,44
185,4,3,4,3,255,323
186,5,1,7,8,37,466
187,3,2,5,3,350,117
188,7,4,5,6,72,314
189,3,7,5,7,313,294
190,2,8,8,3,477,309
191,4,6,9,3,75,457
192,5,3,8,4,234,57
193,4,8,5,8,284,376
194,8,5,4,8,246,212
195,4,6,9,3,82,426
196,1,2,9,5,319,477
197,3,4,6,4,282,259
198,1,5,9,6,240,487
199,3,8,7,8,222,134
200,5,3,8,7,450,413
201,3,1,9,4,344,355
202,5,2,7,3,366,31
203,4,6,4,7,138,26
204,2,5,6,8,494,220
205,1,6,4,8,195,64
206,6,8,5,9,363,15
207,2,1,4,7,228,116
208,7,8,5,3,192,178
209,6,7,4,3,410,178
210,6,8,3,8,400,479
211,4,7,3,6,35,306
212,7,3,3,7,477,301
213,4,5,9,3,489,33
214,7,8,9,8,43,342
215,4,7,5,3,200,30
216,3,6,3,4,75,245
217,7,8,6,5,51,50
218,2,1,9,4,196,371
219,1,4,8,9,324,175
220,2,8,3,9,137,440
221,4,1,4,5,449,431
222,5,1,7,8,498,301
223,6,1,4,8,349,98
224,5,4,8,7,305,223
225,8,3,6,4,199,75
226,6,7,4,7,322,58
227,2,8,3,4,50,367
228,6,3,5,3,463,410
229,6,8,8,7,269,374
230,5,6,7,9,372,378
231,1,6,4,6,445,11
232,5,8,6,5,326,289
233,2,4,3,5,464,53
234,7,3,3,5,22,175
235,2,6,6,9,207,452
236,7,4,5,7,376,291
237,1,5,9,8,345,396
238,3,7,7,8,160,195
239,2,4,3,8,111,190
240,6,2,9,8,214,258
241,4,7,9,7,245,358
242,6,2,3,4,379,188
243,2,5,8,6,177,400
244,7,8,6,7,277,75
245,2,3,7,6,79,71
246,8,1,8,6,482,205
247,6,8,9,7,396,197
248,7,1,7,6,134,119
249,3,8,4,7,412,51
250,1,6,8,9,20,437
251,5,8,7,4,213,444
252,5,8,3,9,241,80
253,7,4,5,9,1,39
254,1,3,8,5,148,191
255,3,8,9,5,349,82
256,7,4,5,3,467,420
257,4,2,9,4,210,332
258,3,8,5,4,161,295
259,4,7,5,4,126,121
260,1,3,6,4,18,226
261,1,3,3,9,159,487
262,3,7,8,3,120,224
263,7,5,5,6,32,388
264,1,2,9,5,138,316
265,1,3,4,9,290,219
266,4,5,3,9,156,70
267,5,4,4,8,196,486
268,2,8,6,9,127,117
269,3,8,6,5,143,92
270,6,2,9,5,494,259
271,4,2,7,4,495,457
272,7,6,5,8,226,304
273,6,3,4,6,424,29
274,3,1,3,6,397,431
275,7,8,8,7,89,303
276,7,8,9,5,49,257
277,7,1,3,9,88,413
278,3,6,6,5,305,110
279,7,2,7,5,101,174
280,8,4,6,5,127,251
281,8,5,9,4,475,58
282,8,7,6,4,305,303
283,6,7,8,3,483,218
284,3,1,5,6,225,229
285,8,7,9,8,247,56
286,4,5,8,3,187,203
287,8,7,7,5,292,277
288,3,6,9,8,326,71
289,4,3,6,8,308,101
290,3,2,5,4,357,481
291,5,4,4,9,375,39
292,8,7,9,6,169,280
293,2,5,8,6,350,335
294,3,5,3,7,89,73
295,8,1,5,9,454,138
296,7,4,8,7,74,244
297,5,2,3,9,267,340
298,1,4,7,6,73,469
299,1,6,7,3,197,315
300,1,2,4,3,159,347
301,3,1,4,6,104,310
302,1,5,7,3,288,63
303,7,4,4,8,206,260
304,8,1,4,8,110,462
305,8,6,3,8,253,305
306,5,7,7,3,239,173
307,6,8,5,9,449,282
308,4,3,5,8,413,73
309,2,4,4,9,353,75
310,6,3,4,8,229,285
311,5,7,4,3,98,204
312,6,8,9,5,260,231
313,3,7,7,9,108,147
314,1,3,3,8,382,220
315,7,5,3,7,222,244
316,1,8,7,8,432,193
317,7,3,8,6,49,491
318,1,3,6,5,65,285
319,4,3,7,4,247,217
320,5,2,5,6,309,165
321,1,4,4,6,247,398
322,5,1,4,8,159,405
323,1,4,9,7,275,375
324,3,7,9,8,385,153
325,8,7,9,6,186,124
326,2,1,9,4,406,486
327,7,4,3,8,170,131
328,7,6,7,6,5,70
329,4,8,9,8,194,182
330,3,2,9,5,183,360
331,6,5,7,6,336,325
332,7,2,9,6,237,308
333,5,2,7,6,49,254
334,3,4,3,4,51,65
335,6,5,4,8,410,58
336,6,3,6,3,34,418
337,2,6,6,8,214,342
338,7,4,4,3,328,121
339,7,2,4,3,437,335
340,7,6,5,6,231,292
341,4,7,6,7,109,60
342,1,2,6,3,46,494
343,3,1,3,4,314,219
344,2,5,3,5,485,213
345,2,7,9,3,476,196
346,5,6,8,4,106,308
347,4,8,3,8,152,127
348,1,3,3,9,6,453
349,3,8,4,6,242,309
350,4,1,9,5,288,207
351,3,4,3,8,264,86
352,4,1,6,3,325,218
353,7,4,7,6,227,215
354,7,2,7,4,477,76
355,6,4,5,4,202,464
356,1,6,9,4,474,223
357,7,5,6,4,300,97
358,2,8,3,7,263,341
359,1,3,8,4,277,246
360,6,4,5,3,241,468
361,5,2,6,7,89,65
362,7,4,8,5,455,289
363,8,2,9,4,25,184
364,6,1,7,8,335,312
365,4,3,3,4,150,24
366,7,5,7,3,195,468
367,2,6,6,5,80,262
368,3,5,4,5,82,72
369,3,4,6,4,480,438
370,3,7,3,7,340,73
371,4,8,7,5,231,424
372,5,1,4,9,478,16
373,1,2,7,8,206,228
374,7,6,6,5,413,263
375,4,8,7,8,310,231
376,6,4,8,6,218,49
377,7,6,9,8,212,234
378,4,7,9,3,210,280
379,1,6,6,3,474,131
380,6,5,6,7,122,172
381,7,3,9,7,494,457
382,7,5,6,3,335,50
383,7,5,5,8,482,79
384,8,4,9,4,132,399
385,6,7,4,3,279,275
386,8,1,7,9,92,303
387,3,2,5,3,247,392
388,4,3,9,4,108,191
389,2,5,6,5,307,446
390,4,3,4,9,229,403
391,7,3,4,3,268,139
392,6,7,6,3,13,360
393,7,2,6,4,238,370
394,8,1,6,5,400,43
395,2,5,5,8,85,114
396,8,3,5,7,444,21
397,7,3,5,9,357,461
398,1,8,3,6,428,65
399,8,4,8,6,249,2
400,5,3,9,6,253,462
401,7,2,6,4,98,300
402,3,6,6,5,470,419
403,5,2,8,7,473,220
404,1,5,3,7,226,142
405,6,4,4,7,367,246
406,7,5,5,3,159,134
407,7,4,6,5,306,364
408,5,6,8,5,224,208
409,8,2,9,5,165,102
410,4,3,3,6,208,493
411,5,8,4,5,327,120
412,8,1,5,6,413,343
413,5,2,7,3,95,415
414,3,7,7,8,315,21
415,3,1,4,7,59,240
416,7,1,8,9,244,312
417,7,1,9,5,388,219
418,7,5,4,5,340,97
419,2,5,4,6,7,161
420,2,6,5,8,125,42
421,3,5,4,7,460,74
422,6,1,6,8,186,110
423,4,5,5,4,314,474
424,4,2,6,3,192,347
425,4,8,3,5,221,118
426,6,3,8,9,320,427
427,5,7,4,8,308,271
428,6,2,6,8,191,460
429,4,6,5,4,167,477
430,2,6,6,3,204,119
431,3,8,8,5,398,51
432,6,5,9,7,208,66
433,4,7,7,8,12,269
434,4,8,3,8,192,404
435,2,8,3,8,31,124
436,6,7,6,5,458,218
437,4,7,6,7,68,220
438,4,1,5,7,75,237
439,3,7,3,9,345,423
440,7,6,9,4,104,102
441,2,3,5,6,344,69
442,4,2,7,8,284,144
443,4,6,3,9,139,277
444,8,4,3,8,373,48
445,6,5,8,6,50,460
446,2,6,9,8,63,439
447,7,3,7,8,229,373
448,2,7,6,3,47,226
449,5,4,6,9,345,499
450,1,2,6,7,299,170
451,4,1,7,3,441,275
452,1,7,9,7,52,318
453,1,6,6,8,463,268
454,6,1,5,6,286,347
455,2,6,3,6,301,39
456,4,3,5,3,82,351
457,6,7,9,7,81,199
458,2,4,5,8,97,250
459,1,6,3,8,115,98
460,8,1,7,8,29,146
461,8,7,8,5,414,281
462,6,7,8,4,188,170
463,2,7,4,3,212,346
464,8,7,6,8,42,289
465,8,5,5,8,235,165
466,8,1,5,7,5,187
467,8,2,4,8,64,155
468,3,4,9,3,241,280
469,6,7,7,4,33,151
470,3,1,7,6,346,345
471,2,5,9,6,39,7
472,8,2,4,3,108,330
473,3,4,9,8,359,18
474,2,4,4,3,491,132
475,1,3,7,3,121,75
476,1,8,5,4,467,417
477,5,8,5,8,271,473
478,8,2,9,5,362,393
479,4,3,7,5,478,338
480,6,4,4,8,164,420
481,4,6,4,5,160,456
482,6,1,4,5,185,396
483,5,4,4,6,293,289
484,5,7,5,3,181,277
485,6,5,8,5,473,244
486,7,1,5,6,443,85
487,7,3,7,5,139,68
488,8,2,7,9,0,312
489,3,8,5,8,316,198
490,6,4,6,7,314,411
491,8,3,9,8,471,296
492,4,7,5,7,102,237
493,7,4,6,9,284,156
494,6,7,6,9,425,162
495,6,5,7,9,379,228
496,8,4,7,6,322,269
497,2,3,6,4,58,233
498,3,2,4,9,100,215
499,4,7,8,9,469,227
500,6,1,8,9,82,338
501,6,2,8,5,458,265
502,2,4,4,9,371,248
503,7,5,7,8,159,303
504,3,5,4,8,462,151
505,7,6,6,5,133,41
506,3,1,7,3,248,477
507,2,5,4,7,351,200
508,2,4,5,3,144,90
509,8,6,5,7,205,455
510,1,4,6,5,444,198
511,1,7,4,7,20,133
512,7,1,6,5,238,197
513,8,7,4,7,348,74
514,7,2,9,5,287,281
515,7,8,6,9,23,180
516,7,2,7,4,145,439
517,4,2,7,3,49,298
518,1,8,6,7,420,474
519,5,2,6,7,426,488
520,5,3,9,4,131,412
521,8,5,7,6,297,346
522,8,4,3,8,360,79
523,7,6,7,4,440,333
524,3,6,4,8,335,477
525,5,8,5,7,90,42
526,2,4,3,5,274,157
527,8,3,3,8,472,131
528,5,8,4,9,440,116
529,6,3,3,4,181,235
530,4,7,9,8,411,134
531,3,5,4,9,409,55
532,4,6,4,8,272,17
533,6,4,7,9,145,199
534,5,6,5,8,77,358
535,2,7,8,4,483,87
536,3,6,8,3,249,159
537,1,7,4,7,169,107
538,4,5,6,4,30,444
539,3,1,8,4,321,407
540,1,7,5,6,43,53
541,1,6,6,9,227,253
542,1,8,8,6,7,282
543,2,1,6,9,323,145
544,7,4,6,5,67,137
545,4,1,6,3,459,175
546,1,8,8,6,206,151
547,2,7,3,5,23,435
548,2,5,4,8,348,188
549,5,3,9,3,296,439
550,4,6,5,4,338,386
551,4,2,7,6,309,250
552,7,3,5,6,116,78
553,8,3,6,8,408,427
554,8,7,9,6,353,221
555,3,2,6,9,225,205
556,4,7,9,3,150,489
557,5,7,4,9,433,415
558,5,6,7,6,256,342
559,1,6,7,6,422,108
560,4,5,9,5,40,281
561,8,1,7,9,93,145
562,8,5,7,5,218,75
563,7,2,7,9,285,138
564,3,6,3,4,239,293
565,1,3,8,9,110,232
566,5,4,7,4,157,397
567,3,5,5,4,405,437
568,7,5,7,4,58,23
569,7,3,4,6,225,121
570,1,2,9,4,458,254
571,8,4,4,7,390,260
572,5,3,8,7,436,333
573,5,8,3,6,370,467
574,1,3,5,4,453,51
575,7,1,9,5,245,190
576,1,2,8,5,1,451
577,3,2,7,9,298,252
578,1,3,7,3,77,491
579,5,3,3,5,249,39
580,7,1,4,9,203,210
581,3,8,5,8,175,219
582,2,8,4,9,430,91
583,1,7,3,5,49,146
584,6,2,9,3,121,243
585,2,8,4,7,311,126
586,2,4,4,3,387,376
587,7,5,7,3,413,198
588,7,1,3,4,483,391
589,3,2,6,5,207,168
590,2,8,3,7,10,298
591,2,8,8,6,377,303
592,5,4,3,9,430,55
593,1,3,8,4,188,167
594,6,2,9,8,380,121
595,3,7,4,8,365,264
596,6,5,6,5,136,41
597,7,6,5,9,320,136
598,8,6,3,9,56,311
599,7,1,9,4,361,152
600,6,4,7,6,440,391
601,8,3,3,6,324,259
602,2,5,4,8,451,324
603,8,6,6,3,316,39
604,2,6,7,3,260,172
605,2,8,8,3,304,37
606,2,4,9,4,226,302
607,2,7,4,7,78,490
608,5,3,8,7,86,284
609,2,7,5,4,164,79
610,7,5,3,5,265,350
611,3,6,6,5,48,49
612,5,8,3,6,319,63
613,6,1,4,6,254,276
614,2,1,7,5,392,122
615,7,8,8,9,12,324
616,4,6,3,5,227,84
617,8,3,3,6,117,230
618,8,1,6,9,305,425
619,5,4,3,9,278,344
620,7,8,7,8,265,121
621,6,7,4,5,239,169
622,5,2,3,4,409,259
623,4,8,3,8,74,144
624,5,2,6,4,489,437
625,8,2,9,8,307,322
626,1,8,8,9,172,116
627,2,4,3,9,76,229
628,2,5,7,5,15,48
629,6,2,7,5,213,174
630,5,2,6,7,2,427
631,2,1,3,4,391,303
632,3,1,5,6,75,490
633,2,4,3,4,428,88
634,1,6,4,9,108,276
635,5,3,8,6,481,105
636,1,8,6,3,380,101
637,5,1,4,8,324,99
638,5,8,6,5,215,117
639,7,3,3,8,415,391
640,8,6,4,5,198,452
641,6,2,3,7,274,48
642,1,5,9,8,242,173
643,8,2,5,8,200,283
644,2,4,6,9,496,400
645,7,2,9,4,271,303
646,7,2,5,4,342,159
647,1,2,3,8,70,205
648,3,4,9,5,119,332
649,7,6,6,3,244,246
650,5,2,8,5,187,364
651,3,4,3,8,150,384
652,2,3,5,8,169,284
653,1,5,3,4,5,117
654,8,4,4,3,93,481
655,4,1,6,7,419,325
656,5,2,3,9,66,449
657,5,6,8,4,334,217
658,1,3,5,4,88,40
659,1,8,7,3,354,310
660,4,2,5,7,286,205
661,1,3,7,4,61,265
662,5,3,9,4,14,348
663,7,6,5,7,193,208
664,2,7,5,3,469,142
665,2,5,5,8,283,44
666,7,6,9,8,398,92
667,7,1,7,6,395,180
668,8,7,4,3,489,18
669,3,7,7,9,115,26
670,8,2,4,5,317,414
671,2,7,9,3,314,302
672,4,7,8,4,231,150
673,8,1,5,9,219,29
674,1,4,8,9,87,329
675,6,8,4,9,322,403
676,8,3,6,4,308,166
677,3,8,8,5,339,346
678,8,1,9,4,27,455
679,8,2,8,9,418,220
680,1,6,4,5,99,135
681,1,3,9,6,62,200
682,4,8,3,7,474,407
683,5,7,4,3,166,236
684,2,7,9,8,405,35
685,6,8,6,9,45,121
686,5,8,8,7,66,279
687,2,7,5,9,336,28
688,4,7,5,9,449,312
689,3,6,7,5,499,30
690,8,6,6,9,208,467
691,6,7,8,5,247,10
692,5,6,8,7,461,192
693,1,3,6,3,65,348
694,6,2,8,7,191,163
695,3,2,3,9,312,84
696,2,1,9,5,91,248
697,1,8,9,4,74,44
698,4,1,8,4,206,268
699,4,3,9,7,405,353
700,5,7,8,3,392,15
701,8,5,4,8,67,342
702,4,5,7,4,280,169
703,1,8,7,4,311,219
704,8,1,7,4,185,187
705,3,7,4,3,328,452
706,6,5,7,9,91,310
707,1,3,3,6,233,137
708,5,2,9,4,84,129
709,6,5,6,5,461,189
710,5,4,5,6,77,277
711,8,4,6,5,443,128
712,7,3,5,4,349,418
713,5,6,8,7,292,200
714,7,5,9,7,20,66
715,4,5,3,9,286,68
716,8,6,7,6,419,369
717,8,1,7,4,74,165
718,4,2,8,4,209,162
719,5,4,9,7,312,18
720,7,3,8,5,373,256
721,1,2,8,9,442,320
722,3,5,3,7,380,32
723,2,7,8,6,184,240
724,5,6,6,4,238,271
725,5,4,5,7,98,8
726,2,3,3,9,316,301
727,8,1,5,4,229,49
728,5,4,5,8,198,179
729,1,6,9,6,126,46
730,5,6,3,4,452,153
731,4,5,3,4,397,176
732,3,2,6,5,108,37
733,3,7,7,5,218,322
734,3,6,5,8,317,247
735,3,4,4,7,278,312
736,2,7,8,7,244,234
737,6,4,4,5,215,141
738,3,1,9,8,110,199
739,5,8,9,8,451,112
740,7,8,3,9,290,123
741,4,2,5,4,293,352
742,8,4,8,6,14,145
743,5,7,6,9,352,125
744,4,2,5,3,166,89
745,6,1,6,7,370,490
746,2,1,9,5,190,324
747,2,7,4,5,419,84
748,1,7,6,5,350,309
749,7,6,6,3,17,203
750,2,6,5,4,1,8
751,4,8,4,3,254,246
752,2,1,8,3,90,481
753,6,5,9,4,405,333
754,5,4,4,7,43,349
755,6,4,6,3,86,331
756,2,1,9,7,384,470
757,7,8,3,7,243,24
758,7,1,9,5,360,398
759,1,8,5,8,405,82
760,2,6,7,5,26,154
761,8,3,4,3,311,339
762,5,1,8,7,24,480
763,1,3,4,7,379,375
764,7,5,3,5,407,329
765,7,6,7,9,256,58
766,6,8,9,3,188,467
767,5,1,4,8,269,115
768,4,3,3,5,266,362
769,8,1,9,6,281,104
770,7,1,5,3,496,119
771,1,2,6,5,144,287
772,4,5,5,4,253,359
773,1,8,5,6,42,180
774,5,6,9,5,196,496
775,8,7,3,6,31,154
776,1,2,6,8,490,33
777,3,4,9,8,373,198
778,1,2,3,4,157,81
779,3,8,3,6,110,378
780,5,1,6,7,499,448
781,6,3,8,3,190,127
782,7,2,8,9,233,64
783,8,6,9,3,408,433
784,4,7,8,9,239,181
785,4,2,6,5,266,239
786,4,5,5,6,215,189
787,7,8,4,7,454,29
788,7,3,4,5,141,379
789,1,5,6,5,274,69
790,1,6,4,6,197,347
791,4,2,7,3,345,38
792,7,3,8,9,50,308
793,2,1,4,3,208,440
794,7,1,7,3,465,395
795,7,5,3,8,154,396
796,5,3,4,8,82,430
797,8,3,4,5,265,21
798,4,1,4,9,282,371
799,2,1,3,9,296,389
800,5,8,8,3,233,169
801,4,5,6,7,206,110
802,7,1,4,8,369,32
803,3,5,3,9,102,170
804,1,6,4,8,85,127
805,3,7,4,3,479,324
806,6,4,6,5,374,416
807,1,2,6,3,56,211
808,8,4,3,7,435,316
809,5,3,8,5,213,481
810,8,5,5,6,445,133
811,5,2,6,3,116,494
812,4,8,5,7,432,135
813,2,1,3,5,124,282
814,5,7,5,8,105,102
815,1,6,3,5,250,408
816,7,6,7,9,481,467
817,8,6,5,8,236,455
818,1,2,9,4,136,246
819,8,4,4,8,230,455
820,4,5,5,4,278,232
821,2,4,5,9,394,277
822,5,7,3,7,250,62
823,5,1,5,4,235,84
824,4,1,7,5,39,305
825,2,3,6,4,224,49
826,4,5,7,9,280,303
827,1,5,3,8,139,452
828,6,7,8,4,29,337
829,7,4,5,8,395,98
830,3,4,9,5,479,475
831,1,8,3,5,363,158
832,4,2,9,4,436,53
833,6,3,5,9,74,189
834,2,7,9,3,349,37
835,6,8,8,3,259,390
836,3,6,9,4,147,468
837,4,2,6,8,379,112
838,1,5,3,4,372,303
839,4,3,9,6,261,59
840,8,5,6,4,219,79
841,1,5,5,4,224,313
842,7,8,8,3,219,347
843,6,4,8,3,179,43
844,2,6,5,6,274,218
845,7,6,8,4,325,296
846,6,3,4,7,3,146
847,6,5,6,3,209,20
848,7,2,4,8,449,284
849,8,7,8,4,81,363
850,8,5,9,6,176,477
851,8,4,8,7,444,89
852,6,7,9,6,275,462
853,2,1,6,4,260,429
854,7,3,7,8,115,236
855,8,7,9,5,456,274
856,6,7,6,9,178,56
857,6,2,9,7,458,69
858,3,5,3,4,62,269
859,1,7,5,8,105,38
860,2,7,7,4,211,176
861,2,1,3,9,247,311
862,7,1,5,7,142,158
863,1,5,3,9,387,101
864,3,2,5,8,295,318
865,5,8,5,4,128,131
866,6,3,8,4,482,25
867,1,2,9,6,104,488
868,4,1,5,7,186,220
869,3,4,3,9,313,424
870,2,7,9,4,243,479
871,7,6,5,9,159,67
872,6,7,3,9,200,151
873,7,1,8,4,131,78
874,7,8,4,9,296,179
875,1,4,5,8,298,131
876,1,3,6,5,228,115
877,1,7,9,4,117,326
878,1,4,4,7,247,160
879,4,2,4,6,393,257
880,8,1,3,4,147,147
881,1,5,8,6,196,3
882,2,3,8,6,185,168
883,3,1,4,3,214,257
884,6,3,5,9,168,92
885,3,8,6,9,490,229
886,2,6,9,7,355,440
887,3,5,6,3,235,135
888,1,3,6,7,285,449
889,2,5,4,5,371,335
890,3,6,4,7,305,370
891,6,5,6,3,96,303
892,5,4,9,3,449,225
893,3,7,6,3,1,489
894,1,8,6,8,350,63
895,3,6,8,5,24,419
896,2,8,5,6,454,115
897,5,1,3,8,304,199
898,7,8,4,8,74,445
899,5,4,4,6,201,14
900,8,6,5,3,451,239
901,4,2,4,8,349,459
902,1,5,4,7,334,446
903,4,2,3,9,278,405
904,6,3,3,5,191,313
905,5,2,6,5,309,413
906,1,6,8,6,275,24
907,3,2,4,7,153,44
908,8,1,7,5,244,164
909,8,3,5,8,488,450
910,8,1,6,9,377,454
911,8,5,3,8,126,291
912,2,1,9,6,12,378
913,2,8,3,8,255,366
914,8,5,7,5,145,54
915,8,1,9,6,209,139
916,3,2,3,6,100,82
917,3,7,4,6,302,71
918,2,8,6,7,342,201
919,2,3,8,9,3,223
920,5,8,5,3,193,88
921,4,1,5,3,148,97
922,3,6,5,7,183,108
923,1,3,5,4,353,109
924,4,6,4,7,223,201
925,5,7,8,7,181,248
926,1,3,3,8,301,148
927,4,6,9,8,211,307
928,2,5,7,5,293,285
929,8,5,5,7,250,420
930,5,8,3,9,262,393
931,2,5,8,7,214,15
932,3,8,4,7,223,54
933,5,8,9,3,259,490
934,2,1,9,3,276,293
935,7,6,6,8,148,197
936,6,8,7,6,485,322
937,3,4,3,7,410,47
938,8,2,5,7,82,394
939,6,8,9,6,274,58
940,5,6,5,8,286,149
941,4,7,7,8,382,383
942,4,3,7,4,194,56
943,8,6,3,9,301,342
944,4,7,6,3,269,259
945,3,7,4,9,324,168
946,7,8,5,6,464,91
947,7,4,6,7,376,227
948,8,3,3,4,302,30
949,1,8,9,3,150,271
950,8,5,9,8,172,474
951,3,7,9,6,375,66
952,8,2,5,9,205,2
953,3,5,4,9,290,182
954,1,3,3,4,238,7
955,4,8,6,4,363,284
956,3,7,8,6,242,279
957,5,2,7,6,362,142
958,2,7,6,5,229,206
959,5,7,4,9,163,13
960,4,8,7,8,192,116
961,2,6,8,5,38,359
962,8,2,7,5,149,272
963,8,6,5,4,268,217
964,1,2,6,8,457,396
965,5,1,5,6,201,470
966,6,5,6,9,123,289
967,3,1,5,7,363,490
968,4,5,8,3,41,75
969,3,4,8,4,334,127
970,7,5,6,9,466,349
971,7,5,6,8,232,180
972,5,1,8,5,375,281
973,2,3,7,6,212,368
974,2,3,4,9,446,331
975,8,6,9,3,15,94
976,6,4,3,4,305,142
977,4,5,6,5,48,470
978,1,2,9,6,138,12
979,8,1,5,9,315,407
980,6,5,7,6,80,220
981,6,2,3,4,242,117
982,2,8,7,5,313,293
983,1,3,6,5,341,30
984,2,7,4,5,483,88
985,2,1,7,6,14,215
986,8,6,3,9,132,226
987,2,6,7,5,150,448
988,8,7,6,7,49,215
989,2,4,8,4,468,309
990,3,6,8,3,114,12
991,1,8,8,6,148,211
992,7,2,5,9,342,303
993,4,3,9,7,207,306
994,2,7,7,4,11,496
995,1,7,6,4,195,111
996,6,5,7,4,433,469
